c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
4.6834820152723955,0.005357351017856704,-0.003165857529563163,4.792788091840867e-09,0.013572036928816901,3.432283378620474,2.3062166320173,13.999702961850733,13.990020493416589
