train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,7.043237576680752,-7.617382012421172e-10,1.1241103599920395e-07,8.609636276453989,9.087885212090457
1,gov,6.47158363583005,-9.901461413733265e-10,1.0987741475827835,9.92483135359001,9.780056916133761
10,flores,4.166413453235419,-1.767591687967248e-09,0.002623633416972317,6.12072613985497,5.808540775527637
10,bible,12.340026937322065,3.937157969424849e-09,4.233995113605937e-06,13.314662816893536,13.629121613910783
10,gov,8.555437137932724,-2.898321048163036e-09,7.432875803745232,17.154016181336296,16.98292441196252
25,flores,5.8319115325216115,4.599712438863329e-15,0.0005039919920761087,6.9840154143443645,6.7966626033725275
25,bible,7.970834803674548,-4.385520206764839e-09,6.929579083402998,15.165012402221533,15.52992257785008
25,gov,9.658534551000354,-4.293891631372695e-09,8.362338150097507,19.02087698012637,18.8615136237085
50,flores,11.34816186490308,-3.854188318579558e-09,1.0560143165080231,3.9212373671407192,3.890080775537111
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,38.85016717878733,-0.05046300219235852,2.9200590823545888e-08,6.385554540127524,5.72625551620735
