train set size,c0,c1,c2,rmse,kfold rmse
1,1.3635723140150673,-3.1156432092979357e-09,-1.3837629489491212,8.10957870931148,8.10391381761201
10,2.770133308255417,-9.520554505067216e-09,-1.2426578707372247,13.626039836771552,13.608530270849517
25,2.926095324113324,-8.078109318309408e-09,-1.4144942442193438,15.253877282305522,15.261007086961222
50,1.1606626343184578,-2.264205765216304e-09,-3.007262824100735,17.232531615439157,17.462634641898813
