train set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,7.068893351464791,2.504297777258903,0.22529908219294625,-9.130795799559085e-11,3.7523870891984465,1.5409356661331082,0.15980067667642492,14.83516904386596,14.657046657121558
bible,5.753391746858125,0.00018424913577388496,-6.06508273460569e-08,0.00012158971800442529,1.5943285909532614,-4.016008542791508e-09,2.8500332062595057e-06,12.314260102841818,12.149733676322438
