language to,c0,c1,rmse,kfold rmse
ka,5.98435252220636,16.454082492328244,10.886762933894524,10.925769862802644
gu,9.70781797643863,14.064653136211893,11.510109578248095,11.593352139955787
hi,9.632755944078028,10.841820113025902,12.164167611198568,12.250685204239684
si,10.035090590390439,12.201244184547752,16.502291340063625,16.671603780638126
ta,8.115134318362589,10.496199050595656,13.427058259932245,13.559840843574065
