model,pareto,rawlsian,cc_align-25-gov-1-flores,cc_align-25-gov-1-bible,cc_align-25-gov-1-gov,cc_align-25-gov-10-flores,cc_align-25-gov-10-bible,cc_align-25-gov-10-gov,cc_align-25-gov-25-flores,cc_align-25-gov-25-bible,cc_align-25-gov-25-gov,cc_align-25-gov-50-flores,cc_align-25-gov-50-bible,cc_align-25-gov-50-gov,cc_align-25-bible-1-flores,cc_align-25-bible-1-bible,cc_align-25-bible-1-gov,cc_align-25-bible-10-flores,cc_align-25-bible-10-bible,cc_align-25-bible-10-gov,cc_align-25-bible-25-flores,cc_align-25-bible-25-bible,cc_align-25-bible-25-gov,cc_align-100-gov-1-flores,cc_align-100-gov-1-bible,cc_align-100-gov-1-gov,cc_align-100-gov-10-flores,cc_align-100-gov-10-bible,cc_align-100-gov-10-gov,cc_align-100-gov-25-flores,cc_align-100-gov-25-bible,cc_align-100-gov-25-gov,cc_align-100-gov-50-flores,cc_align-100-gov-50-bible,cc_align-100-gov-50-gov,cc_align-100-bible-1-flores,cc_align-100-bible-1-bible,cc_align-100-bible-1-gov,cc_align-100-bible-10-flores,cc_align-100-bible-10-bible,cc_align-100-bible-10-gov,cc_align-100-bible-25-flores,cc_align-100-bible-25-bible,cc_align-100-bible-25-gov,gov-25-bible-1-flores,gov-25-bible-1-bible,gov-25-bible-1-gov,gov-25-bible-10-flores,gov-25-bible-10-bible,gov-25-bible-10-gov,gov-25-bible-25-flores,gov-25-bible-25-bible,gov-25-bible-25-gov,gov-1-bible-1-flores,gov-1-bible-1-bible,gov-1-bible-1-gov,gov-1-bible-10-flores,gov-1-bible-10-bible,gov-1-bible-10-gov,gov-1-bible-25-flores,gov-1-bible-25-bible,gov-1-bible-25-gov,gov-10-bible-1-flores,gov-10-bible-1-bible,gov-10-bible-1-gov,gov-10-bible-10-flores,gov-10-bible-10-bible,gov-10-bible-10-gov,gov-10-bible-25-flores,gov-10-bible-25-bible,gov-10-bible-25-gov,gov-50-bible-1-flores,gov-50-bible-1-bible,gov-50-bible-1-gov,gov-50-bible-10-flores,gov-50-bible-10-bible,gov-50-bible-10-gov,gov-50-bible-25-flores,gov-50-bible-25-bible,gov-50-bible-25-gov,bible-25-gov-1-flores,bible-25-gov-1-bible,bible-25-gov-1-gov,bible-25-gov-10-flores,bible-25-gov-10-bible,bible-25-gov-10-gov,bible-25-gov-25-flores,bible-25-gov-25-bible,bible-25-gov-25-gov,bible-25-gov-50-flores,bible-25-gov-50-bible,bible-25-gov-50-gov,bible-1-gov-1-flores,bible-1-gov-1-bible,bible-1-gov-1-gov,bible-1-gov-10-flores,bible-1-gov-10-bible,bible-1-gov-10-gov,bible-1-gov-25-flores,bible-1-gov-25-bible,bible-1-gov-25-gov,bible-1-gov-50-flores,bible-1-gov-50-bible,bible-1-gov-50-gov,bible-10-gov-1-flores,bible-10-gov-1-bible,bible-10-gov-1-gov,bible-10-gov-10-flores,bible-10-gov-10-bible,bible-10-gov-10-gov,bible-10-gov-25-flores,bible-10-gov-25-bible,bible-10-gov-25-gov,bible-10-gov-50-flores,bible-10-gov-50-bible,bible-10-gov-50-gov
linear,True,False,11.185427225371155,2.270283854057283,10.532608774505247,8.146462447381165,4.355935573229048,10.09286403234067,6.512987365795448,4.343500472042988,10.11983264185078,0.3424268337283602,0.7965613792639461,5.11257033093638,3.6105125066364447,9.37694749479358,2.6054973786568043,3.0671197181919863,8.808807933927858,4.204778673798066,2.5698314105167865,8.621971532210798,4.113967845453713,9.518312788111189,2.29065941811455,10.012596727015998,10.225813039099632,5.5068733323578725,9.930690941788544,7.842164038386868,5.183147134160326,9.80643476613265,1.9211605130931813,0.2331897431481332,2.0731362682204795,3.2190722506731246,9.249434220655983,2.5594079098516644,2.936925870978949,8.796186084362427,4.391619586748566,3.26587132552407,8.61950856518377,4.310117330537947,1.7316719420443372,9.641504632289704,1.8264530018352536,2.1336397711243897,9.042386294278115,5.008219948892903,2.075115201123656,8.733799741217025,7.315314723574648,4.151034980241413,9.607529080836189,5.923201836172507,4.644776424408852,9.246527525361548,10.746597988606034,3.997309016010458,9.030799201920187,10.579673947334332,2.4848683177875373,9.735615546749042,2.859903241129373,2.4112915124844525,9.227020588157249,8.210463497929153,2.4232022067922703,8.563983485403996,9.483836808221405,0.2625819559525876,3.0240952721568504,0.7327167704844985,0.1961099575293233,4.679030724447626,0.1298330304054494,0.4501512177501706,4.6484028733929,0.5903415068185678,4.292402925318815,5.825669545924511,7.590840680310151,5.850315580300867,10.86199427336438,9.87459187918285,6.0932310829037934,10.658260578119078,9.660038382904125,0.4442742369158757,0.9724475092506774,4.530521059613677,11.226298331287722,10.29351389306616,10.584053688040727,12.327163517765914,10.412600225541244,9.999010023058114,8.974740867284927,10.306846329869067,9.919595868424164,0.2474263273523052,0.7371048117587577,1.535542700172047,5.610887904553986,7.68974411330533,9.78698723127954,6.395228619767858,10.69144581563496,9.88183650816227,6.204298390930108,10.712157841299671,9.751929489931683,0.0164862196764581,1.0810303635504463,1.6229236649822978
poly2,True,False,7.904009549641469,1.6169507409184023,11.33283619937201,6.2526247081115445,3.1385034410046684,11.426365954076148,5.52953516342049,3.59598248133168,3.52499072947328,0.8273143533557126,0.4756388883979954,4.539085733623232,1.928070373302983,8.086458676863774,1.7024468598151157,1.907629999273608,14.231229145297991,2.7935611402747345,1.945131684074489,1.9735849057445691,1.4108800326432474,8.038962134714476,1.832854216347627,4.600935539876479,9.364626935047,2.9431374833939574,9.88152742971792,5.8472726273578015,2.721342741075008,10.156154835874148,1.012262623810226,0.0297093951836326,2.581025065027307,1.7558428675562243,10.055641449529576,1.5190331357936395,1.5835754859623572,10.488332726541168,3.70144176616918,2.1618488549301014,3.241841406162036,4.234725897696474,1.460092433858554,2.7831243405731843,1.3774602112225391,2.010115079775266,9.395795936733116,4.563421033569585,2.071939755126285,9.478161057326975,4.782351969278988,1.6120356364643635,12.721812035925709,3.465945362474059,2.632866134070253,7.837715740829329,2.7676777018633114,2.601684153064129,7.646246455129821,10.803505371878934,1.1928366923474334,6.540146991338253,2.128648190961207,2.045258663384379,9.943535550198936,2.0597228473725155,1.9362920530255727,11.55466911641739,6.848578772407267,0.0159595925766909,3.47809431688605,0.0142516439741722,0.0287530673373803,4.11896288049043,0.2669041775965231,0.1292287268842198,2.980277933632957,0.3176259065078239,3.286044719963361,3.3796183988104045,2.296958375107126,5.527595515040083,10.82083606884384,9.933241935215529,3.990623874621481,11.525692635010849,7.18433858816277,1.0414804293561626,1.0649279189809442,6.6873864824457705,7.487766732604304,14.501951268877752,18.67684462138234,3.1210752238667205,10.63850625335892,11.822478964720776,7.370873173462707,12.030553443769891,3.442397429972916,2.003540563883803,0.712905688221939,9.250925798020722,5.137071234994759,4.425108715515153,7.952587720250069,4.596512134953462,8.34802200236375,10.543222203744692,5.713878630343067,14.693871878446608,7.194258452481113,1.7726004562079534,0.7149738525550322,7.84422876102838
poly3,True,False,4.268178048711217,0.6583248691498547,7.040048255839329,4.712299312249818,2.465851568717258,3.160218332935799,5.988644199907856,2.1624858787932397,2.507829876801153,1.51870865888033,0.7290086539048015,3.639451457810957,0.920562001467471,1.3299753394307223,1.0348987541753318,1.4509390259827708,3.5234290358903246,1.242197947953008,1.0970962080273112,1.6778051747037726,1.6152482679336584,5.989345567819313,0.6077932870073012,0.2430364107279719,6.99980713245865,1.556931236471441,2.564888312155218,4.7888847378484005,1.5978534854937652,2.312740692686743,1.283297775848122,0.0720977488733742,3.8175693119579504,0.8958780683844951,6.237498979290358,1.116148386108042,1.2656158716485426,5.37691494973544,1.3257241101881734,1.2546914860878535,3.834050183531901,0.2406332771452025,1.1401539868983903,2.4362094706318533,1.2792091526751648,1.652398502557641,1.9624800509402696,1.3016082550271886,1.87836616427421,5.82960373140588,2.961078693969606,0.8245465991534898,7.77097936766831,2.1956791548363133,1.5230372971568895,3.246131480735912,4.146719738666128,2.059953058887808,2.1157164591301174,1.8937715386363445,1.7141273059166775,3.166303253703453,1.5394861838185192,1.5990767556192649,7.984657770575001,2.431617610445457,1.708753258202402,4.739617118067025,4.881766966281851,0.1615355565584533,4.201677974592409,0.0690178317722581,0.1179666979648964,3.107425285153731,1.1172816089470334,1.075418815418577,3.585262544520083,0.8435765929027534,2.756225324337949,2.798886690499218,2.62830787483546,4.495606898539427,0.7712513623076926,2.604945843172995,3.956288519775851,6.626675583513681,2.8398711433562607,1.678031946363394,0.5700257705800708,3.0516586690465366,3.445950189148592,0.4782960323201802,13.636607452279767,6.627702157144604,4.8004913093213695,9.572012279452716,4.693801215769976,3.8182486166463327,3.870395854526001,2.0629397576496684,0.8509625622553697,3.466759364410813,3.28835859563872,3.456265713343024,0.0680846725834927,6.233483740143731,5.136340818626784,2.1270322349232327,3.2388700050367865,3.894222426353304,2.9918604592102884,1.831999649973819,1.8576687578906537,2.9789877669294955
exp,True,False,28.052167610587937,6.022373557091802,49.30480203906372,10.314208884489632,9.44687232371548,23.071975817853158,6.6785951759026005,11.320379661447395,20.6755585112737,3.8808475941897576,0.1505815862577464,6.7900749383093855,6.476609751052646,45.05228923459228,3.9560201945871225,9.753744370160373,35.207938421358904,3.0976247896665865,6.8022437831135,27.711734863259416,8.916462487761505,27.654180080020065,6.63903504789228,28.797574652778167,16.20343850822284,10.8992013921759,25.212631063901046,9.324264114787368,11.764157271540132,21.44375338381065,3.397318155562385,0.2955290692727997,6.511847851998558,6.9936578331687125,36.825854486487366,4.904239651935882,9.17227264418123,33.97240022077721,3.692138276820856,11.57700013131592,27.7459373072319,4.787064965717628,1.9056240608457893,25.38375677592195,2.465155146861227,2.550693117824172,28.39054497594934,20.99790089088026,2.2948609954347337,26.264249944253933,19.5232689432064,4.110438378010276,19.866015403074112,4.613970033518047,11.466506553736068,52.88467263604278,10.608453134915033,14.995605962325362,36.56744885222098,9.285639985306286,6.310681464903584,24.6847200560008,9.535594039949682,3.83289210891862,30.90906390195875,21.980659265571195,3.867640408038814,28.390344086263912,6.999148085346468,0.1278143148734609,3.80877184984751,0.0520410833362491,0.1584610463411921,5.643639574103733,0.4132554469027919,0.1958285752560291,5.954078036071298,0.7115286084702159,5.729893565123394,15.633239070882173,12.240642459657536,5.775535577356626,30.98750822413335,20.672970659179462,5.946172451212262,32.92289686574095,15.834574398534247,2.243167175941492,1.441433272176228,5.60881837200215,21.069401654095454,16.88769105276696,58.2956519171781,28.543157892343267,25.228092338677143,34.55865621536683,11.442645730196952,11.726805461597852,18.21907084193395,1.855809604380679,0.9433756140201888,6.28201586469333,10.180917904338774,7.89986974274536,18.993157763103227,6.470293080804907,29.444003539962143,23.24424261102936,6.036700998467807,31.13592326962619,16.989016642282543,1.6248694967048294,1.2280566754078064,6.4313580141483255
log,True,False,8.6496567390126,1.7470755406473195,12.82647396830168,6.4314556730253045,3.1757999929377423,11.654722793255214,5.202483540064042,3.156643251262046,11.485336373251402,0.2147836781667089,0.8591455483779467,15.928605317164209,2.7029074318529647,13.47430495369518,1.974620729159196,2.320061424632637,13.197813499828666,3.2402621695709675,1.9043908356501908,12.253738517115863,3.15863796822758,7.3332110823375345,1.768795432802588,10.4016922865238,7.976005072065023,4.092026945890768,12.166208576281822,6.061612748286707,3.792051314025513,11.686046171652924,1.4234532779763394,1.0921845906170042,10.8293869555908,2.397117878889139,12.33843511534197,1.9377178873444432,2.1871789212223667,13.078413686290858,3.3519833345070444,2.4356273152655223,12.39769030887894,3.2651037660805,1.3061545502969538,9.61503017943142,1.3890603269049904,1.6933347702903156,12.297482638232896,3.99100351191864,1.6372751867967086,12.039675095136436,5.640782414747405,3.126127602958725,14.786497079769433,4.542083430463358,3.616791785763362,16.050745700474078,9.69128361113129,3.0865679456362662,14.25062781261236,11.511266543474104,1.901269131324776,9.395851259508715,2.1866203673655527,1.8866801367619332,12.73177209774266,6.422555670793432,1.8905248624795317,12.43176106462674,7.279715683637578,0.8441233691048787,2.4611533281817235,0.3669639604561061,0.0655525503729645,3.600826177486082,0.3288798332861876,0.5127353868641712,1.7310281002933372,1.0901570498788804,3.4452361906216757,4.413394347188467,6.136136634516958,4.763661734721395,13.974783385380825,10.910530119505143,4.872410944461166,16.73892600917204,9.919849290580334,0.9699664860463524,0.4974808769937909,11.886499990090645,9.53732252048128,11.05656151865269,19.899196741626078,9.59924211835983,15.839722134967284,14.177278061459145,7.053136708573911,16.079479241110814,10.705791368513603,0.7657799630346677,0.1864775993432335,7.484488765750036,4.38716670740858,5.776949243350327,7.77255203372189,5.088757778329524,15.901082366629064,11.53574166426812,4.930764742848951,16.52541126135864,10.246949930813445,0.9967200707105172,0.3025016175565093,13.76174514937991
power,True,True,2.2802775362290983,0.7210019323446197,2.071139295846387,3.239083079244364,0.7427161555243736,2.049657199764754,3.3147374776509126,0.8771643384143777,2.196931766721647,0.4833243405601732,1.2569276658300392,6.038974383143438,0.6092351371215426,2.075929831251881,0.4309538894403893,0.8484141478714285,2.2758112746999903,0.8766334735236179,0.8830353731086816,2.084385580569017,0.9155769769749742,2.017120487532293,0.6953186665807821,1.5254065164198294,3.106503630281244,0.810851679529915,2.0168847664301057,2.814601566040779,0.8109550355152256,2.1908973657758946,1.296838552560329,0.2638292739466293,6.290365097085361,0.5793489639103604,1.9763164436990464,0.4914995969817474,0.8409519157987788,2.319674747649881,0.8579452375484427,1.0140623717780444,2.1019847975268333,0.926839892941218,0.7898179373672786,1.583715245170929,0.7807436665136467,1.2734530019531785,2.27398716082022,1.6306465229234073,1.4800489395894911,1.9470731924385176,1.753681791557785,0.8536005240026502,2.2802722516534533,1.2275195990826673,1.2815021183135042,2.677635237361284,1.9651083833298932,1.3558299298851169,2.29855378573458,2.099618264521109,0.8176334095916225,1.520974119190883,0.8918617080071902,1.1883041697723518,2.2070669742717337,1.7065473751166869,1.3498738275868098,2.112596487470762,1.5026055953912212,0.216093835173394,3.5384371209633483,0.0547163374101436,0.1051589576409539,4.917955174421755,0.0300406041535235,0.9105175043162635,4.270183645862881,0.5637020511563594,1.9103142729901497,1.5721422273522934,1.2383886399335855,3.314453632429605,2.380741349684444,1.9493862694271848,3.236322006515204,2.871574202417856,2.231533887013194,0.2682591153114103,0.9731464953129264,6.063539939163557,2.08404174963055,1.9521741018403167,3.176561718884793,3.3534609970805422,2.522332492964244,2.317823004607188,3.3957635245984794,2.4936569635445847,2.208132821981033,0.1167412583280427,0.7689649321610136,6.177596255249767,1.8416478548101736,1.587403099856,1.3409794728261433,3.1587509976538968,2.5815811365530554,1.9951340457523268,3.2443593759197884,2.6799553522265764,2.140868473705263,0.1141988493478068,0.9214017349968407,5.959085834002109
mult,True,False,3.909575895732672,1.062934537407508,4.161548413801693,6.01602373459673,1.0709278993016844,4.358499814854703,4.92446320530061,1.2218996430293068,4.547241397545374,1.2526991792793027,0.6440379502253507,10.433984163447972,0.9636685866808036,2.843010380756868,0.7333818878252842,1.5299468636665736,2.863851480401252,1.3785433392873023,1.490897589650755,2.884603880479159,1.4633313971936546,3.782963672143913,1.1448261717218664,3.681725504231508,5.924895580392427,1.2592340764065206,4.256256209764984,5.792492712555877,1.156445627879331,4.257403328618289,1.7834594509481838,0.5368870602549458,9.71514545152595,0.981069173421828,2.6731236108659995,0.8546596739438477,1.5149388397887054,2.852677541170104,1.379296007206413,1.6894780202660142,2.916323256526341,1.4039521095253902,1.0806851751833308,2.8181335548019537,1.3814728303568151,1.6945543226291202,2.973437903694175,2.6673931965860365,1.499436969061465,2.997167083389042,2.7676215493552605,1.1541931561180745,3.044615086281376,1.7709969950341595,2.1251891075548013,3.373677634190053,2.970120719885014,2.1907646708268373,3.3288032645603063,2.9975861958643453,1.3913520144196532,2.8814604864541558,1.5007753113421072,2.0741097730715388,3.162177358896372,2.7559534030110844,2.2471636491139506,2.8513068891709064,2.505355608116243,0.2290591164931591,2.010728534430299,0.1321805209314105,0.2547685041565454,5.088843742691223,0.7710699796633853,0.2976277887115752,6.703934456145211,1.227417741730963,3.5002661188200035,2.2887304304964053,3.72433467188348,4.378574877501068,3.5917886804739187,4.098542658029512,4.420605580693755,3.7017685567967984,3.9866969065860793,1.42117960266633,0.5913235807025183,12.959462262427415,3.146108710309092,2.289638257826922,4.544581519427005,5.836255669683708,3.253659221803926,4.2981019613085465,6.221678384246213,3.2217930440755005,4.26979255196778,1.2941873068758798,0.7824716467223793,10.234230583615146,3.34533097103972,2.104358555966024,3.636090193369529,4.670677265438309,3.5568842801243354,4.11104594909808,4.424217396012239,3.674703060135296,4.100795716539297,1.5251274145517293,0.4264136074732075,11.332700282655656
hybrid_mult,True,False,0.7089735485600955,0.0736918639428604,1.794383222085813,2.9366061559112744,0.392093934412735,0.7924464652986487,3.13678695226522,0.524014599656327,0.6388484482973982,0.5079191101223732,0.5972157329740785,12.414337811768837,0.1814775299419166,1.5301094103922208,0.0743752715308377,0.2555672935058395,1.5499102163591505,0.2222371653322628,0.2950157322583017,1.5421485295783284,0.2084574360190845,0.6949916412532476,0.038486279340801,1.2335163977515318,2.44695653055916,0.546803955110471,0.7767198720040892,2.5369868978064423,0.6823710773034808,0.453838663150551,1.5610744275564663,0.4123101216954145,12.474650659014268,0.1592067013714439,1.361943002266385,0.0506319372753086,0.1028172105119949,1.527743344763843,0.3082565535078416,0.3867489331202607,1.5731779321575288,0.4354566580234724,0.6387504418895296,0.9219545067967544,0.6342031734594948,1.07376796918727,1.295976663027883,1.597731768015253,1.1375427849143254,1.518551901085138,1.6348128734610214,0.147897634451932,1.6763727282202547,0.9254675749834126,0.1897867808235838,1.7127625064572354,1.9160856577147307,0.1152609372692607,1.5544201487606604,2.02454097115155,0.5981539689741888,0.9349986043974124,0.4596098608167792,0.8713861593407152,1.2783670016567488,1.7044602573388927,0.876736707522151,1.6192590771033035,1.4963157204802038,0.7632133681881228,0.2155604764431715,0.6164381304838092,0.718215407076582,3.329111136764449,0.5637143917133411,0.5972157937876729,6.3335486016619855,0.7736935793490624,1.7597760310100166,0.6412064051284929,1.2207881639371747,3.1961760992888086,2.316902265996442,0.5927533520265678,3.0675739189699587,2.645689736414836,0.1536833797008372,0.6836244483254293,0.3592175620315601,12.484580817184646,0.5714095576092243,1.1552884411496276,2.9762088220645486,2.4240063452882885,2.4990280133321834,1.079672303143484,3.115259137517983,2.414277583894641,0.3819621527406609,0.4448579402794246,0.4865403078858981,12.06949322313289,1.5547917913792202,0.3049447989262953,1.257503705621906,3.013449332205467,2.521401511248641,0.6666781932212991,3.037891974382521,2.6240321394241977,0.2264233101202649,0.2139178326035751,0.5444084788642573,12.377163964929606
am,True,False,2.5593500740770136,0.7943739525595785,2.4304135056310523,3.7112629188049873,0.924520836328978,3.5250268324281007,3.772608433081113,1.052250889892629,3.89414356098574,0.6905268703334329,0.8255610227777755,7.500966629085476,0.7058326982496592,2.7070293947070807,0.5078934344620468,1.0032119697452635,3.5100778871894622,0.9603214881947648,1.0441248348031111,3.499934349653412,1.010410289387551,2.283386062056936,0.7806919750499339,2.0352351467911087,3.5562785036940987,0.9123240312048024,3.487807187478664,3.3348134173506336,0.9331020693381836,3.944633912949871,1.121036726383847,0.5237035618249684,7.762818378371908,0.6959725973281657,2.7387209420327383,0.5844250636544768,1.0025614657806947,3.597148005300039,0.9365166173325752,1.168965584975041,3.5555255466615363,0.9915997351923844,0.9471441881975836,2.4354541635835254,0.9338073393369972,1.4747852096015552,3.6964922755164578,1.6470504314840848,1.6950235661857278,3.394105216105615,1.8713899072899949,0.9716496306532932,2.828454296646246,1.2224435649569227,1.4280866672905033,3.862189032783749,2.09432039158087,1.5298596371707074,3.666014826073904,2.325618654561784,0.963600958130982,2.319115607867351,1.0366739139127044,1.3773590110017362,3.562112698223173,1.7385608379240771,1.546260747406625,3.515606610496102,1.630648752741235,0.4746038574921668,3.9646114498380944,0.4214158374330772,0.3236751252318462,5.54026913752397,0.1550170492276596,0.4791508612639999,5.220682331201589,0.4887035688292806,2.1678012590716613,1.8261190299412544,1.5159804641657184,3.7000153419011,2.488825324440829,3.487872813594298,3.674902278398225,2.7434171406526757,4.05903904525786,0.5705098110782812,1.0569598231119457,7.416408213519467,2.3259496898835166,2.0975553148461987,3.358931916778753,3.821960613037896,2.567496801356013,3.662555265533905,3.8875976550961497,2.5590818923853265,3.97122921324692,0.3618460568428709,0.8169257031303924,7.634165991209223,2.124848284542,1.8197240375574304,1.6273474589783516,3.615673062371063,2.6731046400581557,3.4636597886708604,3.741839752003178,2.736676841426369,3.9364127149445314,0.5927861645187205,1.114694851644647,7.420955225691725
gm,True,False,2.647753773887091,0.8131171215753695,2.548346252367673,3.8663717694588313,0.926751554946936,3.691961706799208,3.9354487622065766,1.044469090295864,4.094817269886191,1.4220441462272646,0.9831185931372473,8.964001144152384,0.7163722112270717,2.733685411563889,0.524499420307606,1.0251330641900662,3.5399128272041414,0.9865781061646536,1.052893223016968,3.5274277074118654,1.034781883616536,2.3685252293509103,0.8017217338609763,2.133519439418285,3.699173463834013,0.9053622613592924,3.661274366375207,3.4789092769856347,0.91110324468349,4.148217614789382,1.942586903940425,0.6362446774520565,9.28212346060192,0.7068893767305262,2.7527084100403254,0.6034328141312321,1.0106737989261845,3.635319910098314,0.9535483086359214,1.17239426927347,3.5700051220534625,0.9972907971555928,0.9761030463641304,2.4308028300759985,0.963251742422517,1.5227985593646505,3.701124166483439,1.6910423659339937,1.739872275862197,3.3891705841226054,1.878415846138624,0.991577081318228,2.853561941910511,1.2420783853334,1.470017593857427,3.884093654307716,2.105422872271282,1.5668526198910695,3.6992134151563874,2.291684365169383,0.9961656230730966,2.3113797261869733,1.0661087090993075,1.4187011717190132,3.5656247147097546,1.7870384834402162,1.584276238405748,3.530313443676506,1.6347059736200495,0.6659237571287506,4.392267700853174,0.5789734032697295,0.4924868044432345,6.2717863996843,0.2900663941123682,0.6367084316234718,5.895929040685807,0.4324330115170047,2.2554518399878165,1.8751462501826035,1.6306994519296207,3.857674167016064,2.5265216876774943,3.649376173572848,3.836501381443123,2.780081216677702,4.265846239081029,1.3357894086655595,1.0682139359871,8.935713296803856,2.386751451668113,2.102873126678685,3.413434548639728,3.973004331009493,2.585017834821936,3.8169572601926025,4.053806813518522,2.5829975775400804,4.1623145437632365,1.104617435063619,0.8957044854828952,9.108454638544714,2.210739622466728,1.8547604481682316,1.7313015498319837,3.773375365360889,2.697527490726131,3.6362788131187993,3.9054966326952583,2.779023814521796,4.1338366718614825,1.3355575427394686,1.125948961636738,8.906498009808459
