train set size,c0,c1,c2,rmse,kfold rmse
1,2.286165923626392,-1.6428595098996956,-4.2547059982045404e-09,8.338602916173164,8.330541589275168
10,3.6655878632000607,-2.008880466456296,-9.097640232095146e-09,13.865504131567924,13.844217604860614
25,4.301659666514849,-1.9786428020347604,-1.8351355148882174e-08,15.529153152861888,15.50000054418627
50,5.540045617476981,-2.052144345606074,1.9382244217074993e-08,17.59575533982456,18.035109457123824
