c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-13.373176250439288,0.6548865496074449,-0.02402117756665196,0.00029759997658455845,-18.308428437001194,0.0,0.0,0.0,0.0,0.0,0.0,4.874470901946087,5.864882138651583
