model,mean,min,25%,50%,75%,max
linear,13.70035847409252,13.70035847409252,13.70035847409252,13.70035847409252,13.70035847409252,13.70035847409252
poly2,13.700358801979354,13.700358801979354,13.700358801979354,13.700358801979354,13.700358801979354,13.700358801979354
poly3,13.70035879366576,13.70035879366576,13.70035879366576,13.70035879366576,13.70035879366576,13.70035879366576
exp,13.70035867774122,13.70035867774122,13.70035867774122,13.70035867774122,13.70035867774122,13.70035867774122
log,13.700358627570465,13.700358627570465,13.700358627570465,13.700358627570465,13.700358627570465,13.700358627570465
power,13.70035891060122,13.70035891060122,13.70035891060122,13.70035891060122,13.70035891060122,13.70035891060122
hmult,13.709151020800922,13.709151020800922,13.709151020800922,13.709151020800922,13.709151020800922,13.709151020800922
