train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
cc_align,25,gov,1,flores,11.472333685836313,10.788236055199759,11.141294492574934,-4.7746987400108996,-7.799088645876746,-1.827884652058345,-7.342279427582581,2.9965444762841757e-08,2.9103457311578866
cc_align,25,gov,1,bible,12.201617562684143,11.73080001033016,11.765112050517654,-2.0123122153821766,-10.994573076439313,-3.480203201767885,-8.078667757583395,1.2546785577502604e-07,0.5411312328263216
cc_align,25,gov,1,gov,6.211014633787017,3.8373225536365934,3.510577401453627,-0.6545354900793682,-1.374061662121279,-1.5079396555198328,0.1897435426270879,8.884028988959673e-09,2.048933619568176
cc_align,25,gov,10,flores,10.76832193607264,8.340872627739683,8.802620257971169,-4.625265448593124,-6.127239870805765,0.7649305777075813,-8.426733595624658,4.5006889446322275e-09,5.381186608444845
cc_align,25,gov,10,bible,9.053955888696473,7.279043147739875,7.924527651529502,0.5812173980056426,-9.270950899270499,-3.3332842684053223,-0.008383285923317234,1.0857518040467375e-08,0.5382670251614504
cc_align,25,gov,10,gov,5.772398900057344,3.0201916005445146,2.737838044887016,-1.0705521568662384,-0.3019560878348501,-0.5258832022713352,-0.09810570283605964,3.4612910357525064e-09,2.8436056955312687
cc_align,25,gov,25,flores,10.110095744510806,7.763304548543653,8.23686554217936,-4.488061097280256,-5.681556270317807,1.1182325282430987,-8.205183965809594,1.1058795798841348e-08,5.824331541375627
cc_align,25,gov,25,bible,8.716292627908208,6.529641677368358,7.001720009778762,0.9795439810362917,-8.437573653055663,-2.90127068462369,-0.23902322603045112,4.612813307487016e-08,0.5895109341471103
cc_align,25,gov,25,gov,5.627727737946853,2.9671976380695355,2.6702000857465613,-1.1030115630233215,-0.15050654010067702,-0.37031230580107893,-0.22937450268184736,1.7996442171381594e-09,3.1681712183545283
cc_align,25,gov,50,flores,4.092927231021036,-0.4346257999568773,0.8706813365616777,-2.5694102526893805,-1.0251509629372737,2.684379891933659,1.1922091324633717,2.394945496643352e-09,3.2055254533480064
cc_align,25,gov,50,bible,3.200881605698512,-0.7824170145902329,-0.0967978646456944,0.05338409950170157,-1.9323434449074655,1.930708836882754,0.045542062837454995,4.062047546234341e-09,0.31202951754275954
cc_align,25,gov,50,gov,3.4841427959754205,0.6859650096960064,0.601122891111591,-1.3288989189766982,1.604112170439541,1.2099795340822326,0.40412423574138456,3.739028455934164e-08,7.426277575301866
cc_align,25,bible,1,flores,11.046582266665249,9.47483234128886,9.797817053131281,-0.39518344713949616,-9.85092197407032,-4.96063110989873,-1.209117971562,1.976687920103091e-08,0.4453912333864445
cc_align,25,bible,1,bible,5.735194154846586,3.5277692137267525,3.3692717365828986,-0.694044548154352,-1.2684665977418967,-2.310210779535785,2.3302191855575978,3.1010007392057117e-09,0.7629833790692042
cc_align,25,bible,1,gov,12.72940377561706,13.701467023011777,14.408546113924924,-5.051958227338051,-12.06101574128941,-4.22746920773704,-7.5463714835347355,1.4729601560365068e-07,0.4230158550785846
cc_align,25,bible,10,flores,9.330394521050087,6.953470245912454,7.124034126194888,-1.4453193849556467,-6.923116691660654,-1.3490447680582167,-5.145075659604236,2.6584235574249557e-08,0.8116325233932098
cc_align,25,bible,10,bible,5.453507632316775,2.9026687122528676,2.8063366049110092,-0.9113816084018551,-0.6358667573763088,-1.2628252650340424,1.7545549586004454,5.839801501242081e-09,1.1614632087621202
cc_align,25,bible,10,gov,11.851418335652166,13.282303865705332,13.063237597893806,-2.3265447623182784,-10.393002983509831,-6.343807960179782,-4.626202309581483,8.545215928733198e-08,0.6528051794631501
cc_align,25,bible,25,flores,8.69467951331023,5.669044805445414,5.848831673751544,-0.31575080668882116,-6.607201205490959,-0.9003758904222319,-4.240166843880904,3.1766982832926034e-08,0.7469095105000719
