train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
1,1.5813692836610642,-3.828997644391265e-09,0.0008377566987986996,6.770273504837333e-05,1.3002257310781853,1.047193092509692,0.819465641537743,8.638212647772129,8.525456567628769
10,3.7438278937757103,-2.5064527510795334e-09,-0.005924781075002339,0.0003681307930489476,3.064134716263441,2.4524244015668755,1.9018811333668812,13.931293376543513,13.805153061925187
25,5.89623746208441,1.2892814821281065e-05,-0.015253562102508472,-0.01787803338322548,3.808771682916397,3.520211997144004,1.2333062670515202e-10,15.449678556172316,15.447988269270159
50,6.448365815903535,0.007958008773103674,1.362374286421779e-09,1.53864721529903e-07,5.071084966255622,3.9170857418867007,2.87880190101436,17.517950413476537,18.09974416466876
