train set,test set,c0,c1,rmse,kfold rmse
gov,flores,7.9024470345364906,-1.258391812344041,5.159965155887156,5.206955133356992
gov,bible,0.7995729336481548,-9.478690161473549e-09,1.3193174160124068,1.3270938132619448
gov,gov,32.00633137882182,0.45693499886806027,9.760563406243737,9.813828508573877
bible,flores,0.9566542833773591,-2.4600889251934995e-09,0.9908532320439739,0.9956999026842643
bible,bible,23.6754965919941,-0.6621260329725913,7.108608278952973,7.167777052206143
bible,gov,0.0900076707993969,-5.723327605672923e-10,0.7390754807872191,0.7413666560324994
