train set size,c0,c1,rmse,kfold rmse
1,2.7979501186977984,-1.4990696554601297,8.089789588432108,8.103718330483659
10,9.570261620255005,-1.327743373274062,13.543232782606996,13.562526552624883
25,11.245575827745762,-1.3855069677794662,15.165217822141136,15.18709524132735
50,2.4394637046038376e-09,-3.246885011876656,17.231900344031907,17.364484999275685
