train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,loo rmse
cc_align,100,gov,25,bible,2897.896724095714,-12010.926565365962,12262.151947113118,186.57933858091863,-186.92383074733286,3.130402945513858e-10,14.907944869929159
cc_align,100,gov,25,gov,4383.682728879615,-18938.5930370226,19429.61729627115,1198.0173252542409,-1281.704596652918,3.441766829648453e-11,23.23306130295401
cc_align,100,gov,50,flores,104.77815630597425,-104.6533114993208,-125.33982512632709,-27.942270061364276,29.981046072555014,3.688959909223529e-07,9.397229251000576
cc_align,100,gov,50,bible,17.949142458529913,-18.030214882794894,-21.348670366371525,-2.9122287253090184,7.4654984699114415,3.494135394526362e-07,1.6949423050856345
cc_align,100,gov,50,gov,-147.7271112054473,260.7003133505125,286.7019603407012,35.025278118374864,-104.4597391144122,2.6894742830549754e-07,21.82792599111105
cc_align,100,bible,1,flores,1667.2408133967053,-6916.849114654699,7030.859716940824,145.77540687697453,-148.4357817661301,2.2860133738758832e-11,8.552766017826764
cc_align,100,bible,1,bible,7190.668605811918,-30220.979009837327,30988.999714684498,856.6250804969679,-919.6338054415951,2.3121675306625666e-10,37.44678915283346
cc_align,100,bible,1,gov,1243.6099316454395,-5169.158399278651,5241.476369575601,132.92438249173316,-137.29973946597207,9.086944007573528e-11,6.374441840584771
cc_align,100,bible,10,flores,1421.3612102058903,-5894.300126884881,5956.457227800275,161.19469154060658,-160.7681010086383,1.2658681967052243e-10,7.254596045474831
cc_align,100,bible,10,bible,7228.625931128528,-30479.534478685768,31316.488350726115,951.8539271483191,-1028.178660286339,3.8951129902880805e-10,37.77254487976845
cc_align,100,bible,10,gov,2005.7024763484462,-8383.494940251223,8508.956696404262,255.4591094430235,-262.4023907697148,1.0703813360925629e-10,10.329552953099126
cc_align,100,bible,25,flores,1543.0224005335194,-6407.5434948606435,6470.17599006609,188.44542991500785,-187.26112083834877,1.1687849240460458e-11,7.878357835573496
cc_align,100,bible,25,bible,7004.210048500131,-29478.009627404037,30302.839739695304,870.7187785331338,-944.6150133804008,9.497582466529621e-11,36.55943738226863
cc_align,100,bible,25,gov,2000.3265907287262,-8353.932406440967,8478.688923495192,246.32262004772866,-250.47197886279895,2.6124750759243864e-10,10.296085298387535
gov,25,bible,1,flores,754.1593650673634,-3114.206607010961,3102.1966000527163,117.27670411225704,-117.46266746869168,1.3756225095623183e-13,3.793632058931864
gov,25,bible,1,bible,5042.768779489015,-21279.685697499048,21791.253317443985,752.9363519200431,-811.3082693309274,6.470891277757893e-10,26.29536265470672
gov,25,bible,1,gov,772.8196327574186,-3199.2821706835625,3189.3017128538654,127.39950030612081,-128.46574011491614,1.0154333675604359e-11,3.89671863247976
gov,25,bible,10,flores,619.1676752257291,-2594.190860373632,2514.8559699914854,214.02787457946854,-217.048473707053,1.5305367856018185e-11,3.076576230913832
gov,25,bible,10,bible,6409.403100449934,-27092.645528183133,27825.265399736494,948.1643176867894,-1028.6879537274792,3.6982920010953684e-11,33.53046829464388
gov,25,bible,10,gov,1556.5433659536131,-6663.034784065527,6684.688407090515,456.9155867355445,-466.23440561543566,4.754795246252122e-11,8.071236670088707
gov,25,bible,25,flores,556.5151782273383,-2332.0326414715087,2230.752469021451,222.73808371956426,-222.9941627598805,3.784709173664573e-11,2.737467936640248
gov,25,bible,25,bible,6842.416686825386,-28771.913722731944,29564.208046059295,839.2493116743881,-911.3856933820762,2.3358635895084845e-10,35.679438760767866
gov,25,bible,25,gov,2958.6623909597965,-12463.464545084993,12619.569479473666,515.7427723814103,-523.0624152887887,4.281068814062255e-12,15.290074689908716
gov,1,bible,1,flores,2026.6672499035426,-8430.39917287076,8553.057049624394,214.99644478780345,-219.8038376836895,2.286513030778725e-10,10.400138224288682
gov,1,bible,1,bible,8854.06969227536,-37160.75907986027,38062.95152078555,1007.0549834645251,-1073.768497026626,1.9087847606412918e-10,46.03768362376391
gov,1,bible,1,gov,2624.622200339012,-10999.742096385118,11168.002532409784,361.301661721821,-370.977704435076,1.6851728230923485e-10,13.54533123668357
gov,1,bible,10,flores,1836.028193454832,-7708.109331195122,7762.539725181952,336.53293220422887,-345.9472576537657,7.55710513480064e-11,9.423868853630209
gov,1,bible,10,bible,9068.449818285033,-38176.385824354955,39161.64918526609,1151.9400241722535,-1239.6697916210753,4.98449954403481e-10,47.28771086043771
gov,1,bible,10,gov,5610.563880445189,-23576.7405219698,24013.653279382994,762.7825413190305,-781.8327794923106,2.7513769119692455e-10,29.084305267287526
gov,1,bible,25,flores,1586.412373738814,-6638.7533622919955,6659.827731579456,294.0453574284183,-298.86485153890806,2.5824705625798012e-11,8.100037903557343
gov,1,bible,25,bible,7922.959208263151,-33373.73658895174,34260.119990063926,1037.9104312162997,-1118.6352325465375,4.5130513764721113e-10,41.34301422192044
gov,1,bible,25,gov,7310.0205715138445,-30587.44165307435,31203.369040599224,797.518240703981,-814.7744052345557,2.0387711998080795e-10,37.83241192837269
gov,10,bible,1,flores,1073.9624864194654,-4463.751153945161,4480.012847938139,163.4989957708078,-166.97668445311635,1.12834421259718e-11,5.459030716581984
gov,10,bible,1,bible,4940.901665014949,-20837.981642732007,21327.243582949006,736.2774411754733,-792.683612729171,2.5288766571931273e-10,25.742998997446662
gov,10,bible,1,gov,1234.2266025750844,-5139.525465494398,5167.985504765953,188.02984419884882,-191.52449166542698,3.198104107007755e-11,6.2920793457487125
gov,10,bible,10,flores,819.2171067442958,-3424.875927868433,3377.126186402432,212.87335059505287,-215.69971025377393,1.159472704246579e-12,4.121261446809346
gov,10,bible,10,bible,6733.191391475681,-28428.424272924305,29173.296173375482,974.174280743734,-1054.0985063013275,1.07929113223018e-10,35.177223764168204
gov,10,bible,10,gov,3175.498025943301,-13437.793882898583,13628.910721091952,599.9908274007644,-616.6533167734079,4.470887865869857e-11,16.48245108789968
gov,10,bible,25,flores,785.2462062018548,-3286.52096132327,3223.702187816279,225.28501283500245,-226.1743292961885,7.468080768602676e-12,3.9373230185775596
gov,10,bible,25,bible,7130.973960989989,-29990.7938882646,30831.77971974308,856.6067967344057,-929.1705231311753,2.633148409446807e-10,37.207515628399136
gov,10,bible,25,gov,4136.413011947304,-17398.366682632943,17715.34887071262,589.9994789289769,-603.1731992672243,4.705723392859564e-10,21.450144241388656
gov,50,bible,1,flores,23.34965887750358,-26.868003783473323,-31.15151823451079,-6.107006066493704,9.048815746208737,3.35476671956293e-07,2.37768810666848
gov,50,bible,1,bible,-42.184689221616786,92.72103570991587,99.71911763543451,4.4338050583989785,-44.51406367509487,8.276742220622888e-08,7.775488962028087
gov,50,bible,1,gov,19.700328165058306,-22.41841683396953,-25.9991159903323,-4.979162519320904,7.755077062313613,3.71833319638514e-07,1.9959102047634447
gov,50,bible,10,flores,21.313439286620696,-22.595267441772783,-26.546925003409644,-5.686802929903659,7.18528186826368,5.7103493289544945e-08,2.0235936638510346
gov,50,bible,10,bible,-70.49915127893077,145.2630505123498,157.1073236161704,11.446755630516924,-65.68122466571477,1.5224006034708673e-07,12.145414194183788
gov,50,bible,10,gov,-8.906479434667991,17.74474300707265,19.49590358905743,4.510560525727986,-4.505597040747399,1.480922598803067e-07,1.3708773589342405
gov,50,bible,25,flores,21.170522439914638,-22.88498932138643,-26.7930952973437,-4.783816728246826,8.225858328070398,2.612839884757603e-07,2.072102885203831
gov,50,bible,25,bible,-59.3460543027249,135.88990737130024,145.44543412365465,10.334547381699785,-61.62787869129903,3.674669059065116e-07,11.217167193039405
gov,50,bible,25,gov,2.6672888417239444,2.0254366493079536,1.6030034055144675,3.456994720710907,2.931689886292279,2.8387236240293924e-07,0.04467891309565334
bible,25,gov,1,flores,1365.157898315514,-5726.004859393904,5642.92563982157,389.48493946659755,-404.3715238116516,3.4999599579469235e-10,6.875796742806701
bible,25,gov,1,bible,2690.496655371887,-11186.961822643823,11293.00061435279,341.38111812150714,-347.78317950705997,1.1835065961138068e-10,13.74740836528656
bible,25,gov,1,gov,2530.092242641946,-10799.613661413974,10986.636781170673,629.202995780504,-659.3776560231304,1.2248941041290087e-10,13.213873759337297
bible,25,gov,10,flores,1635.5404688694236,-6833.145104167282,6611.719235143622,586.347322400901,-610.8360643538003,4.903568038979117e-11,8.087078776987115
bible,25,gov,10,bible,8870.289464996298,-37056.93743079479,37803.66316567188,927.5265122890941,-968.2168075926267,9.438019260358024e-10,45.84631145007377
bible,25,gov,10,gov,4301.015922645797,-18498.23125126021,18959.1362131438,1088.026166568456,-1163.8971581562168,1.964516252140022e-10,22.710973350065082
bible,25,gov,25,flores,1983.4672260422549,-8223.748221560978,8039.419178863482,551.299512078073,-572.4130126341333,1.194719378458551e-10,9.839503818075721
bible,25,gov,25,bible,10597.172508734595,-44327.89814784787,45283.384140024806,1103.891054029152,-1154.4712941428766,9.447114971014107e-10,54.881134637356176
bible,25,gov,25,gov,3021.674129764481,-13295.078106325676,13667.162847409467,1116.3441723751175,-1198.5616137364161,9.28243143044578e-11,16.22630392877934
bible,25,gov,50,flores,93.67325842333344,-92.75114114762553,-111.24540276645307,-27.505896439582582,23.93818221517389,3.203704449056556e-07,8.258034413583445
bible,25,gov,50,bible,5.278387626236015,13.508219840717382,12.087063402779604,-2.828597882995531,-9.218662147322537,3.8286729720412064e-08,0.9639137663914089
bible,25,gov,50,gov,-146.68162013020168,257.03119548645196,282.9126878694073,36.06018784595868,-101.49677168874199,2.1535444115855744e-07,21.493823276417917
bible,1,gov,1,flores,5880.069502740083,-24540.30800808748,24937.44236926387,679.6781410063714,-705.6277720663536,1.5062384794426168e-09,30.277925726072773
bible,1,gov,1,bible,7743.484861657844,-32219.763159399652,32886.39940734854,628.858024068643,-648.7930285675819,3.9117710746024986e-10,39.937365409125896
bible,1,gov,1,gov,13404.611084698903,-56126.31630084632,57398.568855575635,1414.7127720465476,-1476.2117804388427,1.3513130640606453e-10,69.52070263580593
bible,1,gov,10,flores,5134.6696995333805,-21416.637929300614,21550.959186370623,830.9138787972905,-865.6292509208091,6.154100117543472e-10,26.209923506012004
bible,1,gov,10,bible,10363.457214274318,-43298.5852932061,44245.20743864882,995.7774620180115,-1037.5900786903883,2.1764709582640384e-09,53.64489069286541
bible,1,gov,10,gov,6647.204376322378,-28269.380168557615,28955.53846772149,1257.000193270324,-1340.2779940858459,9.112491758494445e-11,34.844369957849956
bible,1,gov,25,flores,3436.877163484412,-14292.64097012914,14237.399191207862,683.5866459627549,-710.5713588212199,7.750317449030909e-11,17.358597972517487
bible,1,gov,25,bible,10391.016691847262,-43452.939678023446,44418.935354530404,1027.0988928296276,-1071.7692756492218,8.573813064345418e-10,53.835671756935994
bible,1,gov,25,gov,3585.3100565997456,-15623.543354063526,16023.71585690708,1161.3589524657962,-1244.8958443108495,2.1225049292275222e-10,19.100659313849956
bible,1,gov,50,flores,90.06961461413708,-88.02269020888167,-105.83461870015648,-27.282655574376122,21.605484245677403,1.1021416395661661e-07,7.8262094050413875
bible,1,gov,50,bible,-2.7243562030663484,18.542756019859404,18.821991003797013,0.4309090961704543,-8.811847606823472,2.0158349823303138e-07,1.421049376274758
bible,1,gov,50,gov,-143.39981640592427,254.0761721380837,279.28979294974147,33.6815427880968,-102.22838002389429,1.7604188076784847e-07,21.27448539325434
bible,10,gov,1,flores,2222.1848509938163,-9265.500535957139,9274.70460145388,408.2103622470437,-423.5704712388015,1.4922537303169128e-10,11.292265606165255
bible,10,gov,1,bible,3790.694571684254,-15758.8603047608,15989.656857424527,391.1735040200011,-399.1515182555124,1.739012228916453e-10,19.446045625448622
bible,10,gov,1,gov,3750.9262383783143,-15882.751435572985,16198.88272097914,703.4067148537863,-737.6574171584191,7.397358276082775e-11,19.53819897273904
bible,10,gov,10,flores,2171.2953286128604,-9015.705599689447,8858.11500499984,556.5663312504162,-577.5383919045437,5.095436291356771e-10,10.830462122731676
bible,10,gov,10,bible,10424.437796378432,-43515.111122180395,44435.5161190994,998.4396191366267,-1041.215323260171,3.1746171680259955e-09,53.89568083742017
bible,10,gov,10,gov,4760.767339433135,-20416.073092572373,20922.729784693478,1121.1227833134249,-1197.0393457179696,3.8461037227214667e-10,25.094155193801466
bible,10,gov,25,flores,2088.919509733209,-8651.68647222511,8473.64343710481,547.7460942407913,-566.9342048523239,1.6668164911381315e-10,10.37244234568992
bible,10,gov,25,bible,10317.883419495505,-43185.687452455204,44110.0022285667,1110.0163266275792,-1162.8451924239787,1.1093858063714213e-09,53.45015008465722
bible,10,gov,25,gov,3348.6137828879487,-14630.627301757542,15022.804234288677,1121.672775434889,-1203.003411366256,1.2378391062263821e-10,17.88408647202262
bible,10,gov,50,flores,91.28500488773241,-90.4107555755315,-108.42562295276919,-26.583870439270544,23.5718767441586,3.4791426616753863e-07,8.057149512717237
bible,10,gov,50,bible,4.391355556070672,14.040030690049576,12.807935218174348,-3.013609366947791,-9.699865134773228,1.594679895130869e-07,1.030876502332758
bible,10,gov,50,gov,-143.33607441182045,253.1787169704555,278.4081149158233,34.757096811965944,-100.69405748403707,3.8922584859975965e-07,21.169778818712825
