train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,5.934923673338912,-2.2580265918548295e-09,0.0005704440422380827,8.916902691151746,9.081826007815996
1,gov,4.31952410245197,-6.435179284196388e-10,3.17722375793714,9.990541772465495,9.76727075131238
10,flores,2.5929016367162543,-2.5569474200312823e-09,2.008693568500976,6.0002981481479996,5.760835211373129
10,bible,11.954204052579447,6.822611066623162e-09,0.014404839591063269,13.389623826657358,13.678864738478172
10,gov,9.119385660422443,-1.1522797161895336e-09,6.676653172140762,17.17293463686643,16.981873280729676
25,flores,3.3885381493317523,-3.929166516653755e-09,2.587309855367228,7.01323295958681,6.832930001918338
25,bible,8.57428573122384,1.754397283590206e-08,6.350728865510666,15.151866901374087,15.499068691540339
25,gov,17.18397971178642,1.2732251862127192e-08,0.27420197136290647,19.002087815688192,18.86184474790283
50,flores,6.827202584521481,-3.621466173898384e-09,5.101559377647808,4.421528076454506,3.7153106441974435
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,26.540481113710698,-3.55635640699008e-09,14.183845072967287,6.074961828481927,5.612234188305282
