,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[1.0],0.32614489723306767,"[-1.0, -0.5, 0.0, 0.5, 1.0]",2.856748714137619,[0.0],4.6805405483302165
kfold,[0.0],0.3420218210434286,[0.0],2.9579341510497112,[0.0],4.83063190013146
