language to,c0,c1,rmse,kfold rmse
ka,31.350054641613408,-60.160807396900175,5.127407358348295,5.127737081086632
gu,36.153992396984314,-63.44089709005729,5.236136870306576,5.236619839715257
hi,38.50717211900986,-70.89660212243727,4.270334429408006,4.2866448080442545
si,46.2459213566659,-83.29243985355427,5.551017419594496,5.554988057562107
ta,36.35030096728309,-65.17754113840346,5.001951357660045,5.013473541695811
