c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
3.199799044666949,2.6759552540862144,-3.659532208453962,3.683326676719512,-12.057841180286296,2.3509143868964113,-0.3241419932545148,-16.03094563598664,5.207688663164325,12.873058574765523,12.887711543375582
