model,mean,min,25%,50%,75%,max
linear,2.198713352867032,0.3965578314221279,0.8492916021948949,2.2936059480019244,3.5283166339256438,5.226176532703357
poly2,2.1809181695471844,0.3987994056903773,0.8510699350248225,2.2502297351617018,3.5319265302975813,5.118194321430476
poly3,2.1985923852871463,0.3972490181131977,0.8447234840854463,2.2921160298755217,3.5257752834192964,5.283043479557388
exp,2.2637955290916585,0.3971760034791656,0.8490739135114176,2.3365873662519165,3.522636974023936,5.6864207944353895
log,2.193562480877099,0.3971140097261575,0.8208165259314153,2.083618600175966,3.4945851575661253,5.465882581365246
power,2.9607707856349816,0.397164200666004,0.8192189413315818,1.4841111102127134,3.501441322971853,22.91373948498065
hmult,3.532904595004541,0.3987216682462641,0.819340159904398,2.2122355023638653,3.82967284132462,30.73484104611705
