c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
29.071502939653204,10.00482114074458,21.730415007937033,-368.77834786097026,411.46493440067707,0.0,0.0,0.0,0.0,0.0,0.0,4.55767814023589,4.588771221133469
