c0,c1,c2,c3,c4,c5,rmse,kfold rmse
-0.00013173267621160192,-6.367746207355275e-09,-0.8244342648063807,-0.4632863432825354,0.00023028766392207912,-1.5527262303827765,13.830115709180836,13.827850750677902
