c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
13.831925200729843,0.1591155837878094,-1.4973879157732113,4.599347110816412,0.9081196160155677,2.0863713876411323,-1.2602827386927262,-1.9059393601627286,-4.621220747059444,3.9775614463963405,-1.0321576069111498,-1.207568777145557,-14.742981535804141,-9.199816183928514,-8.099708023366802,6.514234773838225,6.573102735348928
