train set,c0,c1,c2,rmse,kfold rmse
gov,1.6807269142022487,-3.733133609615775e-09,-2.992762598153817,14.541844914637682,14.572523808129267
bible,1.578891104647203,-7.0162472805143e-09,-2.3507661394566814,12.07497725306636,12.057774554994607
