c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
-0.4384926670203695,0.17913615051916057,-18.456241978314992,2.0628671059049344,2.4005505754178786,-0.02971864909610617,0.07608770192699371,0.02186344388433382,-0.1614290751384714,2.226816582756055,3.5897901122121607,-6.2770615015802,-11.532049739421698,-1.283542149987438,-0.8455458708983686,4.684178488215512,4.727290150767668
