train set,c0,c1,c2,rmse,kfold rmse
gov,1.6843319399822196,-2.989806178101964,-7.682393629542961e-09,14.541734175507738,14.572551336236437
bible,1.5045962961732104,-2.466161329318479,-4.6210538730723854e-07,12.0618842981774,12.061383306468768
