train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
bible,25,gov,25,flores,13.246424863659568,16.37689266694774,-2.8057226045508137,-3.672685550206475,-0.44620680101144017,-9.709776477087571,7.565826496236923e-09,6.000657303382964
bible,25,gov,25,bible,11.811212599033734,15.972611802787645,2.169197815602666,-3.322637828928491,-8.096887275083308,2.592888089375252,1.7716420433209117e-08,2.5608947240455637
bible,25,gov,25,gov,6.5164640081980725,4.3537711172174385,-0.3339779156883729,1.0103816938016439,-0.834194142553691,-0.23679189041974102,5.8913634440084004e-09,3.586522610433841
bible,25,gov,50,flores,4.527934026302668,0.8301745456824451,-2.9105032975665486,-1.3813554708041411,2.642867871906056,1.2284629412221069,1.0517383310870777e-08,3.1322252794295546
bible,25,gov,50,bible,3.5174681850082554,0.41716948166376217,-1.564774272349243,0.5421719945275615,1.2381219721875216,0.3782201396610082,1.4049766717010245e-08,1.631642258547829
bible,25,gov,50,gov,3.457938535002929,0.6603605635987907,-1.1407572418854348,1.9745096831476194,1.2290656644288813,0.3989394278604011,6.063416490603873e-08,6.637114425630386
bible,1,gov,1,flores,16.858183895850818,28.251419975333526,0.02583590743808918,-7.11017995889411,-8.386704855031141,-6.016769136959819,9.888922796893442e-09,2.95188283955504
bible,1,gov,1,bible,17.05880588380582,33.55599223611283,5.977813103659897,-10.61477179425688,-16.50977820488212,5.928342952449805,9.586159584989424e-08,2.6049932781036826
bible,1,gov,1,gov,9.664641668856637,10.899152630416944,1.795966372836174,-1.8121027605238194,-5.3703044124879105,2.2573548651490536,1.3337540391986869e-08,3.217735449767953
bible,1,gov,10,flores,14.727503384892053,21.603561121444628,-2.9485752659601268,-4.740416778351149,-2.289587572228078,-10.645206553870135,4.3674078741257454e-09,5.863537198702888
bible,1,gov,10,bible,13.656530645796858,21.519954898970553,4.249441990102953,-5.306773160714329,-12.330361063068388,5.7633434169500095,2.945795846062353e-08,2.3590983621413937
bible,1,gov,10,gov,7.312155990817142,5.710151160970884,-0.15838475366768381,0.43193175776352727,-1.5607252620423246,0.029949915514212295,4.840129994629352e-09,3.272571360057345
bible,1,gov,25,flores,14.000251744864736,18.45837611044569,-2.8812280388337803,-4.1680382742519955,-1.0616018744496563,-10.149724849208843,1.414120073804214e-08,6.236302552505467
bible,1,gov,25,bible,12.66292894034558,19.60144261987253,4.224954805130641,-4.53171042610651,-11.919227008724983,6.178254238030387,2.106292638981658e-08,2.1241905972406037
bible,1,gov,25,gov,6.879452067115793,4.749427986493163,-0.3669433374768364,0.8682254548643558,-0.9287542505096682,-0.3848905857900769,6.816985462234788e-09,3.953309318635299
bible,1,gov,50,flores,4.539296860740997,0.8487350257711167,-3.0389362153164567,-1.3126224759186187,2.6017192760062424,1.2492599378629736,1.0758359994830371e-08,3.227899894904853
bible,1,gov,50,bible,3.283280300322398,0.23251701350987927,-1.0755976434593528,0.73786379346601,0.9034253665465369,0.10569925494296964,1.1055130439309888e-08,0.8549465142746284
bible,1,gov,50,gov,3.484650289785048,0.6830322286806999,-1.2453552773129744,1.958501307343529,1.2492555320176413,0.434883758792309,3.511036168401227e-09,7.0501239698609535
bible,10,gov,1,flores,14.97328733572747,20.43188499319626,-3.105307101813625,-4.841492368542279,-1.8728878967156108,-11.701392044651074,1.4591224937183782e-08,2.845090071252234
bible,10,gov,1,bible,16.830008474852367,27.890191537839556,1.4306563691848295,-9.678212812174893,-7.320482508685258,-6.383593631126847,6.723308878528235e-08,2.1514382377371626
bible,10,gov,1,gov,7.297418081230832,5.43624930789963,0.10161486826050589,-0.044050096074545735,-1.3874529887820395,-0.7457865950060849,5.166272698289646e-10,2.4134407989829927
bible,10,gov,10,flores,14.047162260672726,18.43366687802277,-3.2010668109764837,-4.208408784406097,-0.6150565784584082,-11.116711114029357,1.2768172602333663e-08,5.732023676208942
bible,10,gov,10,bible,13.107140231933576,19.259431572438924,2.3642246702867182,-4.732132728076398,-9.034125124660582,2.3092570408717945,1.9475436314308334e-08,2.849011441711508
bible,10,gov,10,gov,7.005478340882707,5.031000814918092,-0.2187320343685047,0.6433796785964397,-1.1892873383677143,-0.1712547858290147,2.597174416097825e-08,3.009356672251765
bible,10,gov,25,flores,13.356361514791574,16.72711390176487,-2.750270161361508,-3.8880925643686246,-0.461819519476438,-9.879535319973959,7.392471298946078e-09,5.965573018120971
bible,10,gov,25,bible,12.295273739971464,16.553697647374783,2.082106357173953,-3.291957614318967,-8.458828200872915,2.5276492414241107,2.0042848169260848e-08,2.5183207493508024
bible,10,gov,25,gov,6.75141457504092,4.545728425521897,-0.3344376431113373,0.9082587292903239,-0.8804721122957703,-0.2877993018462642,1.1475559427570054e-08,3.777965739129808
bible,10,gov,50,flores,4.511219836882215,0.8098986863199173,-2.8454988910935075,-1.376392019072088,2.6187274387362307,1.200022750170028,3.5133412680958793e-09,2.9969597872290037
bible,10,gov,50,bible,3.5147490636017436,0.4168299626416186,-1.643000115689652,0.5727656328090022,1.1922224282067384,0.3797596108371593,2.6988461255036387e-08,1.6246736628471543
bible,10,gov,50,gov,3.4721745793914933,0.6710052474757171,-1.1840550841366178,1.9488694201006451,1.249918210966606,0.4180390005219227,3.6665992184979134e-08,6.798198653586476
