language to,c0,c1,c2,rmse,loo rmse
ka,3.2613415171802083,0.07757685767426968,0.3654824577422001,10.750193022784103,10.756092352469242
gu,5.530711467901884,-0.037232044928008516,0.27685773951763376,10.316390831960218,10.322091969345806
hi,4.930432953971453,-0.03552170136211974,0.3036886273503848,11.130684234185821,11.134468857613594
si,5.141074543828846,-0.042038791283748066,0.32614084775214836,15.331851445092402,15.339990086968744
ta,4.176869723117541,-0.026077723027208732,0.3387391721205166,12.23954793219108,12.246218469628985
