,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.02332847374079218,[-0.5],1.599186706669872,"[-1.0, -0.5, 1.0]",6.028413794342337
kfold,[1.0],0.07698003589194714,[-1.0],4.334198747257566,"[-1.0, -0.5, 0.0, 0.5, 1.0]",14.106591577199847
