c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
10.790429354261375,0.1802524952919757,-3.6605542176095587,8.821122142301876,4.081088991560118,-1.2761884381723627,-2.6612898761900587,-22.608051554014995,0.20729321991491728,12.869221451443206,12.895023981393056
