train set,train set size,c0,c1,rmse,kfold rmse
gov,1,-3.200013790206388,20.333360357338247,8.240442275077985,8.315895239595406
gov,10,10.955225244894622,9.38948181230635,14.034158065001238,14.16268571671814
gov,25,11.422168662524308,12.555648016371311,15.41532186326876,15.55401321136011
gov,50,20.70051896389861,-2.0009162612261497,17.231624673569076,17.55771103116579
bible,1,1.0333943445094298,9.333224315713865,7.809396050060158,7.858148217587917
bible,10,5.055473463446112,9.555706941959123,12.372664014466611,12.445228613077983
bible,25,6.477919099422618,9.777531615759212,14.186180025075855,14.27016312552019
