train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,2.5855277335143256
1,bible,1.8055189865908345,-6.858122188473022e-09,-1.2958311516736258,8.472158238537586,8.570387522780491
1,gov,1.6203634877428024,-8.552137759722164e-09,-1.5863190811320518,9.606460228621243,9.591177778416842
10,flores,1.0446180613775915,-3.1375057157423387e-09,-1.7170407184690826,5.179866592021751,5.170087205445557
10,bible,2.69826883280354,-0.8256838314854672,-1.208107015955317,13.145220869988833,13.321201435413046
10,gov,3.2316953792760454,-0.6771502903845383,-1.3071388205596175,17.046126396284624,17.050989265270825
25,flores,1.1182598566708783,-8.271179911610125e-09,-1.8578940968800823,6.228721592227164,6.223863590935793
25,bible,2.979992726377354,-0.9145087167037006,-1.2397298936464152,14.989029846984817,15.22546964330637
25,gov,3.492539540153428,-0.7425048977244361,-1.3256924006061674,18.932118681207918,18.917141617604315
50,flores,2.2477813708396663,-1.8382032034816198,-6.800869211390244e-09,1.8113215334069823,3.157297635536939
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,1.1208972914431423,-2.1565016545130543e-09,-3.9321695954180487,5.337280510444153,5.38224168376107
