train set size,c0,c1,c2,c3,rmse,kfold rmse
1,2.5859955172812588,0.004564736613105122,2.139574490994828,-1.1835900403232481e-09,8.552368075199578,8.505698481656552
10,5.907154941016812,0.08539384668873189,5.081146511069936,4.4951609938007405e-10,13.820602130264456,13.747361271056347
25,6.954137371358981,-7.751893453930972e-10,5.935447763795194,-0.025047479293635065,15.43705613849846,15.35278242851589
50,9.327853585372699,-0.009260032870537737,7.8088037901571505,-1.278485694010959e-09,17.51196163659724,17.92548722650445
