c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
17.597937288452837,0.07907851307651277,-1.4946186371076402,1.8562294072071313,1.4998699777749405,-0.033292321831751896,-0.46029274412069165,-1.1713867664777824,-1.634679058309722,1.2255702400063613,1.1610349527289334,-6.611334574743564,-14.187388836839887,-3.005290049987185,-2.3206190130763398,6.5243284767915695,6.612125297731238
