c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
42.739792460964566,0.7003266637674721,-115.3153347834114,70.2584205486841,0.0,0.0,0.0,0.0,0.0,0.0,5.29649623050602,5.322837084452026
