train set,train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,8.111223992589334,2.5227948247343278e-08,0.10215785146330478,-0.04170224674385391,8.300637348915528,8.330419080960898
gov,10,16.048157623974834,-3.4747579840695448e-09,0.7773499710574112,-0.4499922078188045,14.041905863627798,14.089595437106235
gov,25,18.22506826164537,4.868399012893551e-09,0.3261201209541538,0.827179903483359,15.42800884950833,15.482199775783604
gov,50,19.55275905942787,1.3282854924076645e-07,-0.1504700605133352,-0.05581643763022392,17.231946826572134,17.366692409226488
bible,1,6.181425063193757,8.879656780002691e-09,0.0002373013970123701,0.20911873545162923,7.822895652289049,7.848223827985303
bible,10,10.300781963787205,3.942341034858996e-08,0.000807293297530585,0.10114599498373551,12.381845328965548,12.420850674471282
bible,25,11.93011245497074,1.6872993923202926e-07,-0.13029424385096902,-0.006354988369828327,14.194422344802073,14.239718805660573
