c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
32.088487681047646,0.00535279768641539,-46.31162407446527,-32.17167615453731,0.0,0.0,0.0,0.0,0.0,0.0,5.09369237844109,4.9513772750719545
