,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, -0.5, 0.0, 0.5, 1.0]",0.17320508075688773,"[-1.0, -0.5, 0.0, 0.5, 1.0]",1.5566892154378345,"[-1.0, -0.5, 0.0, 0.5, 1.0]",5.225578117937445
kfold,"[-1.0, -0.5, 0.0, 0.5, 1.0]",0.17320508075688773,[0.0],1.600980604647087,"[-1.0, -0.5, 0.0, 0.5, 1.0]",5.225578117937445
