c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-5.855468043956944,7.956912205581518,-1.4973920028504697,9.103375838754092,1.990419021362824,-4.664016563247386,-0.8310522649759277,-25.445102135792975,-5.904801643445258,6.514234640125965,6.573165468503883
