cc_align-bible-bible-ta,"0.004225288450451811,0.5530965098101236,18.000481898202203",2.3381600290520077
cc_align-bible-bible-gu,"0.0027259629671361604,0.4684742975182153,17.099025324500353",1.8236080087050355
cc_align-bible-bible-hi,"0.00790711729895718,0.522395045481927,19.230823938456997",1.997900724453107
cc_align-bible-bible-ka,"0.010138893161531307,0.5565702000369953,14.698032710430196",2.1489947124145594
cc_align-bible-bible-si,"0.00785644072957415,0.6190349643146414,22.833231125026863",2.9541357509576294
cc_align-bible-gov-ta,"0.007567799213431493,0.05151907124772348,0.22647949504961645",0.2140844845927048
cc_align-bible-gov-gu,"0.00620163734761649,0.08388694762578941,1.6540971134308962",0.3947994291975089
cc_align-bible-gov-hi,"0.0035298781384370905,0.03129967624035594,1.5692595164935206",0.14770381161825025
cc_align-bible-gov-ka,"0.002666580926433541,0.01445685361031388,0.5265133554005484",0.04175161669900096
cc_align-bible-gov-si,"0.0035120718306941934,0.038386346863688324,0.6831258580045783",0.23025853026565168
cc_align-bible-flores-ta,"0.0074806982217841015,0.06450007664868218,1.204132034723309",0.30133584206543723
cc_align-bible-flores-gu,"0.00775252289399164,0.09895994129299553,2.620823914546788",0.508262728810729
cc_align-bible-flores-hi,"0.004905550694131981,0.04775285601813694,2.2969268099143965",0.30112872753407577
cc_align-bible-flores-ka,"0.004376402641645451,0.053433156593143474,1.0065323738555785",0.33930783939387027
cc_align-bible-flores-si,"0.0049264085029796165,0.03987295364973732,1.1276686793391764",0.2791427958717622
cc_align-gov-bible-ta,"0.009140617896168903,0.048521605452621235,1.2602222698128445",0.6825383351774463
cc_align-gov-bible-gu,"0.004176323166567222,0.08274407655949258,2.632044480987477",0.34597279954326227
cc_align-gov-bible-hi,"0.006734530693149247,0.04199866796481772,2.136063747016717",0.7269728532683377
cc_align-gov-bible-ka,"0.002707253091032378,0.05287840858875312,0.7256076066186247",0.23399696435147582
cc_align-gov-bible-si,"0.011766268849290348,0.038512882779262445,0.5994783226523224",0.40830368180921145
cc_align-gov-gov-ta,"0.006236368652362933,0.18823603623017657,32.029387562050644",4.810466364246319
cc_align-gov-gov-gu,"0.0030418694810621684,0.5543336712601511,24.652286970762578",2.745709558773125
cc_align-gov-gov-hi,"0.002722175544037442,0.1422392204346461,30.42205058005776",4.274053415567928
cc_align-gov-gov-ka,"0.01379242281258665,0.6154063196469691,18.567912529843614",3.225136165556376
cc_align-gov-gov-si,"0.006717950319538453,0.23421350347886158,38.842246860378395",6.475365453287247
cc_align-gov-flores-ta,"0.02462604785238751,0.1363855704320896,5.876455249832428",1.4647678906309003
cc_align-gov-flores-gu,"0.010707648320639897,0.40113875243892494,10.493313456642428",2.4064148553033746
cc_align-gov-flores-hi,"0.02378571654725027,0.152944376738381,12.582002962691922",2.2718386521772675
cc_align-gov-flores-ka,"0.016423362230416984,0.3771694313927997,5.688556583293247",1.827361310531465
cc_align-gov-flores-si,"0.017616360421508215,0.10122235966006007,8.656228884835537",1.7194061025243284
gov-bible-bible-ta,"0.0,0.5727392675071564,17.287481662442318",2.247792681305952
gov-bible-bible-gu,"0.0,0.46750843294470623,17.13826546508802",1.7911053125435314
gov-bible-bible-hi,"0.0,0.540559644483419,19.252602550680873",2.125620922992315
gov-bible-bible-ka,"0.0,0.5124223416364597,16.169121375062534",2.257906025047994
gov-bible-bible-si,"0.0,0.6299298802188957,22.797277173588384",3.1708514630747033
gov-bible-gov-ta,"0.0,0.21052889118440152,2.2672755068882746",1.2709033746104255
gov-bible-gov-gu,"0.0,0.2327479945518514,4.797287660034397",1.6068520468342116
gov-bible-gov-hi,"0.0,0.11264046828319904,2.9347284512143417",0.6559041826412524
gov-bible-gov-ka,"0.0,0.0331735582927239,1.68542380445531",0.5411230627936507
gov-bible-gov-si,"0.0,0.17662565957133694,2.26642113352622",1.401808523749247
gov-bible-flores-ta,"0.0,0.05814310684678754,1.3844245772426662",0.25604169770493074
gov-bible-flores-gu,"0.0,0.11883814335871201,3.6485307058913032",0.5695779034693674
gov-bible-flores-hi,"0.0,0.04761076847742736,2.7482468101530637",0.3237923501671338
gov-bible-flores-ka,"0.0,0.0542865297876472,1.5279293544531447",0.5019238984265266
gov-bible-flores-si,"0.0,0.05013314323773021,1.2938790224433343",0.36981351027917286
bible-gov-bible-ta,"0.0,0.09327978120910757,5.736620470419833",1.8769194791847594
bible-gov-bible-gu,"0.0,0.21762641098390156,6.7319075741726975",1.4986621066005954
bible-gov-bible-hi,"0.0,0.08677825987213239,7.662153707577448",2.095086568764938
bible-gov-bible-ka,"0.0,0.11174600428701045,1.770642774901098",1.1308205892812284
bible-gov-bible-si,"0.0,0.107107788258518,6.9138886724321065",2.7205149634221826
bible-gov-gov-ta,"0.0,0.20194597812921067,31.326218681901473",5.394355810799575
bible-gov-gov-gu,"0.0,0.5764314472902684,23.252047373420158",2.9536926293790637
bible-gov-gov-hi,"0.0,0.14347980903506904,29.794567027153764",5.02540553512623
bible-gov-gov-ka,"0.0,0.6458643974993987,18.4367809602803",3.957078379114989
bible-gov-gov-si,"0.0,0.23986700357231258,38.30257655776371",7.731021722831107
bible-gov-flores-ta,"0.0,0.13186124082256295,5.0255128394486",1.1895199788167916
bible-gov-flores-gu,"0.0,0.41874306008032064,9.067369067392674",2.222861945411809
bible-gov-flores-hi,"0.0,0.14807456494304902,12.120830200100535",2.7211990573509817
bible-gov-flores-ka,"0.0,0.36133421562835927,5.479663498442204",2.0225024616897116
bible-gov-flores-si,"0.0,0.10741099061314337,7.456287069293832",1.7650360789831383
