train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,1.5224977070950723,-1.1327566255452453e-09,3.7946041120602434,3.1229746482912497
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.838784312820536,-2.4325597729215996e-09,4.395678974381723,4.580609067346654
gov,10,flores,9.35914037560595,-2.131028658607571e-10,4.241351727528122,3.682880345409049
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.33996134484483,-8.023934830463042e-10,4.467995870068919,4.560934382594081
gov,25,flores,11.79035665160051,-1.0042818045035794e-09,4.620381370115424,4.066199423238487
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.028625786828705,-3.167650315168451e-10,5.135280944279195,5.030645207744022
gov,50,flores,11.699645344558848,-2.6954477770421025e-09,4.235379567214543,3.575863054049113
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.88946088851202,-6.901138576261943e-10,5.869815563626559,5.59496759063749
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.769349608068811,-3.2238798746145503e-10,3.797766078581901,3.6995799442345105
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.13945872608372,-1.3788349447949664e-09,4.3652155350064925,4.262599624661785
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.26006373664352,7.89888286918354e-09,4.497119221779556,4.396010720652688
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
