c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
19.842902155122186,0.006624391051866736,-1.4978547510081395,0.7767658368382295,1.2647065580076826,-1.075269561220903,-0.7244978675777233,-1.5822899332327078,-1.4284574035316877,0.6675909942742937,1.8213179645874216,-7.89280642847703,-13.765603169459812,-3.261065619922197,-2.118614028722201,6.524361319918977,6.616435287284547
