model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear,1.6915745039975478,0.8974256369186956,,0.5850462317466736,,
poly2,10.638618843805384,0.9988299273286947,,0.3663025200366974,,
poly3,51.85485812361513,0.9999999999986872,,0.5329983830451965,,
exp,0.36146003765682944,0.8005337074946244,,0.9991379976272583,,
log,3.2160606705392283,0.9521368955436776,,0.15653344988822937,,
power,6.618337368469523,0.9912661472390457,,0.04974746331572533,,
hmult,1.4287124718642108,0.8830181206938094,,0.6890614628791809,,
scaling,7.7120032772741745,0.9949450212820072,,0.8615912199020386,,
