model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear,2.342992392843311,0.8583202511742289,,0.2737639546394348,,
poly2,28.123928837704284,0.9999999951363518,,0.10456380248069763,,
poly3,25.168645396207665,0.9999999651177615,,0.5876124501228333,,
exp,1.6648408152469472,0.7773345830447838,,0.6506755948066711,,
log,19.72888885917895,0.9999986890830485,,0.46562460064888,,
power,5.397866451708547,0.9815145023337248,,0.12195687741041183,,
hmult,3.342587557694525,0.9272395568591161,,0.4287286102771759,,
scaling,26.251923446126916,0.9999999830580565,,0.840286374092102,,
