model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear,-7.230385342869211,0.8380026776416771,,0.27377191185951233,,
poly2,32.65293346659068,0.9999999999995407,,0.8970211148262024,,
poly3,45.226333841273465,0.9999999999999999,,0.12350209057331085,,
exp,-7.7252524400463916,0.77468685175646,,0.564969003200531,,
log,0.8557976294012211,0.9992615551378418,,0.46544861793518066,,
power,-3.666005652543463,0.9849507722202986,,0.06817255914211273,,
hmult,-9.857987794215308,0.06615098217817694,,0.4675140678882599,,
scaling,35.60299773874029,0.9999999999999357,,0.3484552502632141,,
