c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
19.007847340101538,27.366710968091063,-69.47186341000578,9.401713795606462,4.639614447369375,2.282660380020026,10.150871039776925,5.4213691153099415,2.8931761535895806,4.058900119651906,0.16886723827981268,-0.5804863430965882,5.277816829119233,-0.15353215426394,-1.7811487856982464,7.179372519305573,-3.4658940950975174,-13.046850155719655,16.251497469883642,9.09505180141089,4.416531158744456,5.194041218831415,5.185847694809641
