train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,bible,25,bible,1473.0009091014665,-5997.406322792281,8181.191829397405,-3654.7357061591565,0.010558790494352559,0.022439138374956827
gov,1,bible,25,gov,3670.4697733058015,-16368.665787986958,24215.028284190183,-11860.96795444469,2.130697467907237,4.528076883167823
gov,10,bible,1,flores,57.64729354784656,-261.27488484986793,414.8083935741,-221.67983638718013,0.765438473135283,1.6266806097354483
gov,10,bible,1,bible,317.3512022878524,-1053.0621423887853,1121.5279330122482,-329.23368288842056,0.38295920915957343,0.8138502852128852
gov,10,bible,1,gov,198.31409153939293,-896.2693842755343,1364.8889994957929,-691.8249371496007,0.8473983154368321,1.80085853640685
gov,10,bible,10,flores,-7.285685762741466,-10.739675798202493,110.14276525006206,-103.7994420976768,1.103541282120553,2.345203786091603
gov,10,bible,10,bible,698.8417556612559,-2574.347159687612,3146.3118571934783,-1203.1676266356478,0.015062889935866996,0.032011078409478665
gov,10,bible,10,gov,1538.183386552358,-6916.537649461731,10321.822937643212,-5093.3358702257565,1.7218212275504405,3.6591487137319962
gov,10,bible,25,flores,122.18401671602369,-614.0471219083621,1041.2042566285434,-578.2721191804925,1.2466387365551204,2.64930903144129
gov,10,bible,25,bible,1287.343573252385,-5166.708779056716,6957.244996435616,-3059.850482437181,0.4054427874406424,0.8616315273391353
gov,10,bible,25,gov,2280.599497315616,-10216.613676558547,15184.25325960615,-7466.839529561992,1.6364648512494264,3.477752602565691
gov,50,bible,1,flores,18.26920276686607,-28.017741965644028,-10.725500202816496,23.833069568484817,6.534955149357877e-07,0.23585411989742225
gov,50,bible,1,bible,150.6297053806477,-275.4443043736542,-77.24959749964677,283.24716002879734,1.0448728546600828e-06,2.421336873010274
gov,50,bible,1,gov,13.605393174512814,-19.477128972040866,-7.821779783142797,16.11106535463854,5.134064901747687e-08,0.16411241999001736
gov,50,bible,10,flores,22.778115554083108,-35.76830671743366,-12.814446026862148,32.06703060915781,1.0421927548342365e-06,0.3053740872198322
gov,50,bible,10,bible,181.79953234128024,-326.2500530092282,-89.42319310523665,340.9122285336823,2.2258607281209935e-07,2.891888761841019
gov,50,bible,10,gov,-16.534430488927022,41.265612700816696,13.073652181488129,-37.31257679888172,6.535070500945175e-07,0.33539495839273176
gov,50,bible,25,flores,11.488596686268968,-12.647779149866242,-5.965273206147047,9.495153039682707,7.21149580174548e-07,0.1085579639997347
gov,50,bible,25,bible,180.28365263181018,-313.2185433214472,-86.76104741078684,327.28180018125755,5.274853050833617e-07,2.787726157368553
gov,50,bible,25,gov,-35.021246746704186,82.14802429232098,23.957356800916298,-79.2955629381187,1.1563679092611381e-07,0.6870071774044388
bible,25,gov,1,flores,-744.3788641102539,3330.0253368965186,-4876.251614468723,2356.5474932837574,1.667919709617816,3.544599265666785
bible,25,gov,1,bible,542.8726900092684,-2426.678622004383,3632.9578167486184,-1809.502581476181,1.4864635722980868,3.158975613252732
bible,25,gov,1,gov,924.4952055739075,-4033.2623060631386,5937.150116517516,-2880.0351266177845,1.1405708864670783,2.4238976876005305
bible,25,gov,10,flores,-1881.160611490446,8432.335456011797,-12399.929253545504,6022.069553134554,2.71645190860879,5.772899849787395
bible,25,gov,10,bible,2480.5154841126355,-10829.057847132693,15723.09424680151,-7565.184716969975,1.9325540112499073,4.106989977176982
bible,25,gov,10,gov,777.0726621784654,-3113.821647454098,4238.337767898762,-1864.8307854281031,0.6290971680472969,1.33693327477203
bible,25,gov,25,flores,-1675.4735124153474,7529.244809409037,-11068.385747597924,5369.273512147004,2.698287835146249,5.734298255060624
bible,25,gov,25,bible,3329.35809307545,-14561.824073667658,21155.390595831443,-10178.375562425563,1.9415252913383214,4.126055398887081
bible,25,gov,25,gov,431.4294980723681,-1576.9667595737642,1978.0160094331068,-753.8819880689346,0.35955265953300686,0.7641075800388972
bible,25,gov,50,flores,156.46557239246073,-266.96176296126583,-88.77571279285019,249.0259171345613,7.834633341273143e-07,2.287194589035715
bible,25,gov,50,bible,69.93117972180146,-117.96028116260834,-35.53131887711657,117.99569684442811,7.375282395579765e-08,1.036919452168709
bible,25,gov,50,gov,121.76080927996178,-200.47484557830361,-44.444042851535336,234.640937593076,3.323677829193667e-07,1.8760181193495722
bible,1,gov,1,flores,1226.4378202173293,-5356.656693968379,7798.089403061612,-3769.0236872827677,1.9515302991145336,4.147317659491665
bible,1,gov,1,bible,2646.715188541759,-11651.27558911294,17035.19205354337,-8259.340470571768,1.5596367287712387,3.314480411643667
bible,1,gov,1,gov,5110.571904323489,-22453.461804801365,32773.92448954165,-15834.836857366456,2.2686632023451536,4.821276392743971
bible,1,gov,10,flores,-535.0364146332527,2514.534775988346,-3787.3381702974375,1869.1620452961495,3.022029212258319,6.422301065371693
bible,1,gov,10,bible,3563.5949664520085,-15645.322431875386,22799.222080753807,-11005.479367456133,1.8264492424133678,3.8815001748456366
bible,1,gov,10,gov,1540.5830709479533,-6457.921787039892,9087.506531148716,-4195.814846812762,0.8956143307693651,1.90332537012952
bible,1,gov,25,flores,-1253.3982537785303,5679.859749899674,-8387.130945187646,4080.783144128401,2.9525479405067268,6.274642121183088
bible,1,gov,25,bible,3643.09789025856,-15992.974065960547,23299.051367733442,-11240.487189440075,1.7526115466701102,3.724583123721846
bible,1,gov,25,gov,448.15463857991097,-1640.597375896251,2059.299139963509,-790.4788528937,0.5722790612749755,1.2161856039857497
bible,1,gov,50,flores,162.99258869253046,-281.5476014652835,-92.71227609880691,263.87137486939866,6.556222793087665e-07,2.412087293900329
bible,1,gov,50,bible,38.24236507228539,-60.51542984529429,-17.695254900223635,62.42827730197855,6.798055213600265e-07,0.5423013194883027
bible,1,gov,50,gov,144.41291580884194,-245.6419767581523,-58.13166890305632,278.2732630118002,1.0361590315094548e-07,2.2602277088195426
bible,10,gov,1,flores,-421.7247185104353,1918.9184785776042,-2830.554789524075,1372.477801556474,1.6628618274582265,3.5338504482282076
bible,10,gov,1,bible,1073.4116474965106,-4764.786475621341,7046.297708608123,-3460.3047385926297,1.4928874518003932,3.1726273973900403
bible,10,gov,1,gov,1330.5169292415808,-5803.675925187034,8490.53715797874,-4100.309507990889,1.1793725955963914,2.5063575978907937
bible,10,gov,10,flores,-1522.2241179887224,6837.661715112903,-10050.568229942888,4873.537220053866,2.677133335319527,5.689341519853762
bible,10,gov,10,bible,3222.1622776049735,-14100.208552840377,20500.364986490622,-9876.71945918305,1.959430932623735,4.164107783994236
bible,10,gov,10,gov,1064.8065095201218,-4400.138722701154,6140.762619275321,-2796.5519317498383,0.7125706829735637,1.514328001465726
bible,10,gov,25,flores,-1539.398481683069,6909.586691232089,-10135.02728828715,4903.353599182241,2.7609391200509728,5.867442372988115
bible,10,gov,25,bible,3070.3247479350784,-13402.555489996921,19432.063011804505,-9329.408650686242,1.9153498282277224,4.070428304295433
bible,10,gov,25,gov,503.76325531425107,-1895.8763030547395,2447.1099713152,-984.6059479488634,0.4542125854912932,0.9652752395675266
bible,10,gov,50,flores,149.79365423144256,-254.52994838528932,-84.85048124713688,237.19789992501845,5.984425765588944e-07,2.1811471862244796
bible,10,gov,50,bible,72.63948099718932,-124.75221763789143,-37.44237364285559,124.63795128635273,2.1072163319612107e-07,1.0935641993688725
bible,10,gov,50,gov,129.72428935268798,-215.76961373791852,-49.31355832141118,249.03146317516908,8.070831335089861e-07,2.005494850435475
