language to,c0,c1,c2,rmse,kfold rmse
ka,5.487936134411818,17.352842279783115,-3.68395033394859,10.690242015239988,10.728506294305898
gu,9.19676723255389,14.968071486954377,-3.4096200878055805,11.328922505658552,11.411595440280983
hi,9.250383904353377,11.11796378139217,-3.6298061320773143,11.964121718488359,12.0526259888392
si,9.685536709435226,12.443243641498515,-3.6940896221112647,16.27685380129424,16.4477287304925
ta,7.756821429881374,10.755112130764086,-3.8338124908944913,13.189970660750578,13.324336422271085
