,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-0.5],0.005100799934853194,[-1.0],1.721688613182269,[-0.5],3.531035056062003
kfold,[0.0],0.00644962478075828,[1.0],1.844165512508537,[1.0],3.5319198756467145
