language to,c0,c1,rmse,kfold rmse
ka,19.689951696616898,-32.61850886316481,10.644389216202558,10.704974962020913
gu,24.52581065107623,-37.79428410277856,10.886538976783756,10.937486404380007
hi,18.23257215520254,-13.594811804928437,12.456407128938675,12.50662014790928
si,24.31811761906524,-27.280743900379633,16.255213142311078,16.33095494945082
ta,19.52106834767305,-21.23750084450588,13.309962134006097,13.37205594653484
