c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
32.30861743718998,0.2519728629088497,-68.61343485973413,12.541967516751598,-80.0,21.5789890764515,-1.1852616417601352,-71.53597003925019,39.54756033853988,4.569459523640553,4.605416811593147
