c0,c1,c2,c3,c4,c5,rmse,kfold rmse
1.5784613545253054,0.00021961827613671943,3.130580470636436e-05,1.2142833350300972,1.2843671859198704,-3.258305595522224e-09,13.79685303118541,13.790629882031594
