train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.01695210435963,3.01695210435963
1,bible,1.3737732153736866e-06,-3.2783471745975743,-7.59387986313379e-09,9.03269364762846,9.093226436887534
1,gov,-1.38594092309725e-09,-3.47219978911384,0.0380730215913821,10.475787176066003,10.214124130430992
10,flores,-4.482005724870745e-09,-2.9702030462309734,-4.3228959325494995e-07,5.6169241725069785,5.591522110451872
10,bible,2.1958149049907534,-3.8641345599673347,-9.679256118174562e-09,13.941239746273254,14.347140819190809
10,gov,6.812022205936476,-3.6175913218918487,-2.2599818180511938e-07,17.59182831427534,17.081291313405828
25,flores,-3.744165273910423e-09,-3.156328589502406,0.033290568031144926,6.877022849296805,6.783981568824929
25,bible,4.392858480346031,-3.861493508541686,-1.5635063072486983e-08,15.6870336096344,16.37128976790289
25,gov,5.299576074070878,-4.010937952764164,-9.44202238917765e-09,19.921287533374656,18.831273569490136
50,flores,-2.7389914454272975e-09,-4.296644221568053,-0.04999150853694124,2.3580153980088787,2.3547318005400446
50,bible,0.0,0.0,0.0,1.457166199626293,1.457166199626293
50,gov,38.83311378989513,-9.574078063790348e-07,-4.805512606209314e-09,5.893497934542168,5.479862910117815
