train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,4.969287561057069,0.7134964956730754,-1.2478226929347871e-09,0.0374657291287553,8.782483261612569,8.933553453759982
gov,10,13.589305784016862,-6.417020563747462e-10,-0.03705383850456435,-0.1527587440717698,14.290789774870127,14.553978441906095
gov,25,15.614883559093837,0.00011866814637406831,-5.3581183464226286e-11,0.008405835448981791,15.686330998063731,15.921759800841508
gov,50,17.17782241936093,-8.584084817216578e-10,-0.006829504322266733,0.047398254452153454,17.396768345834495,18.016650104012804
bible,1,3.5779946145221,-1.2343832019436408e-09,-0.0023339128629703185,-0.0036348019778297625,8.270170647550895,8.123561710485289
bible,10,7.903921527735943,-4.469110466174854e-06,5.3448941250304946e-05,-2.805785854018088e-10,12.631927686379823,12.653372620171094
bible,25,8.458143834336187,-6.6952638405071374e-09,-3.906427201288894e-06,-0.1143001342845176,14.621073405963589,14.226941383162908
