train set size,c0,c1,rmse,kfold rmse
1,7.7576116490493074,-0.20558163893150794,8.117429648848383,8.12109939223436
10,13.25777639170183,-6.5173175640721836e-09,13.552403008513147,13.56709608687289
25,15.339877280995932,-0.03217934223404132,15.175192865687816,15.192324832760084
50,2.5000540687529478,5.142960698860582,17.23188381051332,17.365699603175518
