train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,1.429457837090593,1.866066530211,8.580573854181615,8.655600983846357
1,gov,1.5256737079275702,1.9128083105014526,9.820562217444275,9.899605370139977
10,flores,1.2984724035351587,1.69416656949257,5.57959581470392,5.585527345654276
10,bible,1.9002631427135905,2.13455161257256,13.323589941869717,13.39627720188207
10,gov,2.1615454752263044,2.2119666256943282,17.18372866040303,17.43842955684745
25,flores,1.3957143666561844,1.8289758581546487,6.68486202703204,6.716314157061421
25,bible,2.12190815463124,2.17461948195694,15.167079494946968,15.247136688977001
25,gov,2.4302928848185337,2.200968564562339,19.088506753947346,19.382644014316345
50,flores,2.03650829932384,2.020874192175865,4.402440943884896,6.094324746560677
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,5.779931281142352,2.105129773680392,7.5175455639964355,14.704776165285084
