c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
10.704514318912143,0.37040035012440514,-18.385388474247357,-2.0240349528769164,0.961581606511712,1.6647172104572097,-2.7831661562742958,-0.18655186724339398,0.48005101268272127,-0.04398167002655715,1.8711402796297039,1.642654128967143,-1.7436587012162397,2.811530924567782,4.8351518963528,-8.218166646513865,-6.052373210866084,-4.102558785810065,1.2821095966621459,2.1724589767622415,1.3669138446661502,4.613321288097492,4.6671410117924825
