train set,test set,c0,c1,rmse,kfold rmse
gov,flores,0.0606292584610209,-7.137059026924133,4.629956449144202,4.668503238311604
gov,bible,0.4096264911351708,-2.0986446475416503,1.255800472301415,1.2614676481227778
gov,gov,62.34746623177524,0.8902919290158835,9.51716947156406,9.57823024429183
bible,flores,0.8561548489160614,-1.1639311334319178,0.9647704929940065,0.9699807955107815
bible,bible,31.038449836550054,0.27448645071284267,7.065477673892919,7.104137934630728
bible,gov,1.048336885087213,-0.056950680806042535,0.737981685085632,0.7407301603314828
