c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
4.666314957889305,0.0010264735508663347,-5.5621706065566475e-05,1.1289549139466563e-08,0.002670098777536886,3.412164299986313,2.283388586695956,14.011394038389435,13.974466178365548
