language to,c0,c1,c2,rmse,kfold rmse
ka,129.75275603479062,-1.7673606102108332,-5.801070067744397,4.752250210385248,4.787032028872114
gu,95.27498851381023,-1.4241921916276108,-3.9231501492975287,5.903108093101879,5.961587949834605
hi,89.1082835794799,-1.1342447288615665,-4.4466152997151225,4.9841805862421005,5.025731618038819
si,102.75840179777488,-0.5756628647176093,-5.734476072785156,3.786697789876421,3.80254125499344
ta,96.45655496835427,-1.170601878817409,-5.136834203983249,4.32352471337128,4.3606582464021
