c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.09242168252232404,0.26152812620527177,-0.007072571705098491,9.778277667010393e-05,-1.488589781334247,0.05424738836051463,0.04434919706227812,0.04086756354022309,0.06536216468377351,0.07804289403214987,0.03186635322299124,6.756737971980482,6.854928359156761
