,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-0.5],7.595430511077908e-10,[-0.5],4.112821371343414e-08,[1.0],1.0230090793222648e-07
loo,[1.0],0.009759954398844282,[-1.0],1.2975616393052727,[-1.0],4.474288175679706
