c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
1.9128778104627404,0.4320404141612871,0.001127528452315909,0.015811433715645327,0.012346196735587591,0.00027310820933188477,-6.698908344165027e-05,1.4516304942546587,-8.505452208187486e-09,13.75153036144501,13.729879561973886
