train set 1 size,train set 2 size,language to,c0,c1,c2,rmse,kfold rmse
100,10,ka,3.285420337706707,31.806444277742653,-0.9536189138520268,6.178972060760182,6.64377043952579
100,10,gu,2.355841521999898,-1.1109067249768096,-1.0354534595728175,8.210191934196732,8.344558533154252
100,10,hi,4.424016342431168,30.09184069812981,-0.8734410929582147,6.221933499736509,6.710455203099516
100,10,si,2.014884251390866,27.4586901770761,-1.3584349475515185,3.0557589654048503,3.10790802927123
100,10,ta,0.3398285939106342,-2.5320192494687896,-1.9225123965314324,3.779966066927498,3.8868299069010765
100,25,ka,3.8076030399064753,33.25860733592793,-0.9292971000805651,6.820955304935969,7.378777167369675
100,25,gu,2.7449328627292275,-0.9852519272511611,-0.9982615002139634,8.714092394296243,8.857789403787928
100,25,hi,4.795839815026149,26.446532238694658,-0.8690251543674689,6.540406992712631,6.661950384051349
100,25,si,2.3912725353006272,4.868619481011486,-1.2958557248131821,3.4737580612574295,3.5372781918766023
100,25,ta,0.3219072509679003,-2.737726668022711,-1.9414709486516277,3.821894457232455,3.938624311998896
100,50,hi,0.09707091418987368,-5.094847500311575,-2.857516432813451,4.6151104473205536e-15,315.4428384345063
100,50,si,0.20650189514970496,-4.294745843486123,-2.0723351349437102,8.26849110292527e-15,2434.7899378304032
100,50,ta,0.21551092481880493,-3.7951942368665494,-2.112023151117257,8.472682124045022e-15,1062.8410229604547
1,1,ka,0.8732297198583591,2.0445852386062375,-1.2896253440401348,1.948686040017394,2.4028501800296094
1,1,gu,4.17053364863292,1.8055392249208644,-0.6728655749932861,4.271441003235023,5.29155451518071
1,1,hi,2.9169979371484533,2.2086313810897154,-0.8978923609830777,3.4047263661615084,4.396878805487517
1,1,si,0.35303699216017576,-0.9301907145146604,-2.3070270966267414,1.0458755960712798,1.1594433951360286
1,1,ta,1.998976285899364,3.3667589554797885,-1.0557567989962866,3.515137101108184,4.750806156960258
1,10,ka,2.6942088069824504,1.6408415834045809,-0.989472759454995,5.27812137328574,6.147823486857459
1,10,gu,7.426744313318414,1.6753234327253914,-0.5529911582939022,5.906347870078511,6.672605927211674
1,10,hi,4.896327399881358,2.0239837900128537,-0.7944149032327583,4.890647826509301,5.515034945161842
1,10,si,1.1832187628037338,-0.7956708535602113,-1.5626432868479874,2.0045113539861825,2.259323043162296
1,10,ta,1.1362271822266095,-0.7238744083199491,-1.395702231131748,3.3106868873104065,4.26763043135331
1,25,ka,3.3701584046917876,1.564144706495656,-0.943650652110414,6.323426709527713,7.269998574360237
1,25,gu,7.98449801806877,1.5918540971246062,-0.5698589602922316,6.446563709943487,7.236900041969545
1,25,hi,5.413828869440633,1.910596258619348,-0.779152466407364,5.082971579361751,5.684377445747409
1,25,si,1.7142486796929253,-0.5011032669364496,-1.4105443580686727,2.857668394636833,4.268752539842483
1,25,ta,1.3863582900348765,-0.6525722407915557,-1.3328398219602728,3.1976519661130514,4.051086159156351
1,50,hi,5.371964815469614,0.9990599832568539,-0.9421901394449333,1.0403024590471805,17.640186751581155
1,50,si,3.007302230936335,-0.20109215523780888,-1.1611058026177363,1.982951099478078e-12,8.761454622663013
1,50,ta,2.7612880682378305,-0.13366842032007348,-1.1071687666675336,4.2285750773764915e-15,15.056795028519936
10,1,ka,1.7583197381797555,1.4927699217295736,-1.0845735932248977,3.3762668191511813,3.9817389471738722
10,1,gu,4.049945338778111,1.51140385511264,-0.7150949267564036,4.43986489341567,5.057632448359809
10,1,hi,2.6426716732425937,1.579599898555784,-0.9554609834177339,3.249592573708295,3.7367926948473165
10,1,si,0.5908801868068547,2.2589015568197475,-2.0541281135161884,1.0414217927978662,1.2201774847676854
10,1,ta,1.7422590155163766,2.1278962696512096,-1.136930988791901,3.8366887619818844,4.916661669043412
10,10,ka,3.323575386340748,1.4327877492757652,-0.9178083865367543,5.151574333604207,5.931046804271701
10,10,gu,7.659884175753586,1.5915630172541733,-0.5448853726690316,5.991770905412036,6.7629972857879315
10,10,hi,5.124913860394626,1.8624311037631338,-0.7716509745611615,4.97983096073669,5.554618450398024
10,10,si,1.2150880242348472,-0.6205177340654594,-1.555629905220446,2.300864059834425,2.4492572490741273
10,10,ta,1.253322370052958,-0.536329470813444,-1.3603922549422927,3.5569649764630835,4.561116401704995
10,25,ka,3.8506769288231455,1.4263988367616214,-0.8940232384011974,5.932606906547533,6.793795991704256
10,25,gu,8.304659846833554,1.525615985789387,-0.546517163154117,6.435529769187104,7.233933367391731
10,25,hi,5.5181212175349,1.7812862713136501,-0.7738391750090292,5.200343967105197,5.761763849556244
10,25,si,1.7425290857733626,-0.4587422795188554,-1.4046063531233497,3.189992762197906,4.1985127127358925
10,25,ta,1.4913462995070101,-0.5159286766635327,-1.3083625085207233,3.281515527925278,4.120346771874472
10,50,hi,5.776473754210248,0.6508109227706229,-0.8879263659611257,4.1023203976182695e-15,3.1625246195101915
10,50,si,2.818270028515611,-0.3905684517620475,-1.1880079814217022,4.2285750773764915e-15,12.428927279123615
10,50,ta,2.819037573196163,-0.21799895694231217,-1.10161531557667,1.447679098037189e-10,15.377527777059859
50,1,hi,0.703547829102142,-0.08425981376663644,-1.5290445500144467,2.0671227757313177e-15,0.04331695279556106
50,1,si,0.24846205760259016,14.017793156567354,-2.5430941540293928,0.2416862383481901,0.32137212246015506
50,1,ta,0.2651456183486587,-0.4822187216434384,-1.9451495217333343,7.94639352266062e-11,0.32825502846959115
50,10,hi,0.7060001781000912,-0.6984962755252659,-1.5632995040412634,4.124136091432083e-14,0.8721570458204162
50,10,si,0.24654555936299025,-1.275281659613288,-2.357702753732307,4.144235176485434e-13,2.5653452795918965
50,10,ta,0.34661076756069964,-1.1360509524177458,-1.8582389729406545,0.0,2.4517646098400334
50,25,hi,0.6484113169326635,-0.885368782395847,-1.6238680631103168,4.134245551462635e-15,1.3218465238180965
50,25,si,0.26883307529436135,-1.2387130953106666,-2.359273677325834,8.220649865669584e-15,2.532354862799669
50,25,ta,0.4423619019065999,-1.094207992853611,-1.7725973108333992,5.733167046599011e-16,2.8180993868025
