c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-86.72985298645114,0.020087555998694866,-0.17597889533142697,-1.0286129751399002,-10.000335062978937,1.0821915808253852,2.311083676114483,-1.1834167336173635,1.8561006264453128,4.60680658374274,4.682599087986621
